Time,EDA,Heart Rate,Temperature
BEGIN debug FOR 10 SECONDS,,,
1730338775642401,6399,8683,4078
1730338775762494,26368,8689,4081
1730338777226902,26379,8551,4084
1730338777247703,26348,8559,4079
1730338777262031,26301,8539,4082
1730338777293248,26327,8534,4082
1730338777300672,26372,8527,4080
1730338777326761,26391,8527,4079
1730338777359850,26408,8520,4083
1730338777372607,26406,8510,4082
1730338777393344,26390,8507,4081
1730338777402851,26344,8503,4077
1730338777426701,26332,8501,4080
1730338777460053,26294,8491,4084
1730338777470168,26293,8490,4080
1730338777493468,26323,8484,4081
1730338777526814,26359,8480,4083
1730338777543301,26376,8474,4081
1730338777560101,26387,8470,4084
1730338777567720,26384,8467,4079
1730338777593837,26378,8463,4082
1730338777626991,26377,8460,4080
1730338777640718,26342,8453,4081
1730338777660335,26363,8452,4081
1730338777693626,26384,8446,4081
1730338777701472,26389,8435,4077
1730338777727296,26375,8436,4081
1730338777735418,26348,8428,4080
1730338777760454,26342,8427,4082
1730338777794083,26360,8423,4083
1730338777809193,26360,8417,4080
1730338777827216,26365,8414,4078
1730338777860449,26321,8408,4080
1730338777868436,26330,8399,4080
1730338777893889,26356,8401,4085
1730338777902354,26358,8402,4077
1730338777927552,26356,8392,4081
1730338777960767,26400,8388,4081
1730338777970107,26402,8378,4080
1730338777994391,26366,8383,4082
1730338778027398,26360,8373,4084
1730338778043736,26336,8376,4079
1730338778060802,26369,8372,4079
1730338778068713,26355,8365,4079
1730338778094532,26341,8363,4083
1730338778127908,26340,8361,4083
1730338778138061,26337,8355,4081
1730338778161347,26343,8358,4080
1730338778194623,26350,8350,4080
1730338778208078,26371,8348,4079
1730338778228081,26344,8344,4085
1730338778236882,26336,8349,4081
1730338778261398,26366,8341,4079
1730338778294785,26389,8336,4084
1730338778306600,26385,8335,4080
1730338778328229,26370,8333,4082
1730338778361459,26364,8325,4080
1730338778374008,26355,8327,4080
1730338778394878,26333,8326,4082
1730338778404148,26315,8321,4081
1730338778428249,26329,8318,4080
1730338778461664,26337,8314,4081
1730338778477061,26331,8313,4081
1730338778494740,26313,8307,4082
1730338778528146,26353,8308,4078
1730338778535329,26380,8301,4079
1730338778561403,26390,8299,4090
1730338778571931,26410,8302,4076
1730338778595031,26407,8297,4080
1730338778628736,26406,8295,4082
1730338778644732,26370,8288,4082
1730338778661642,26334,8288,4083
1730338778694936,26336,8286,4082
1730338778702278,26305,8285,4078
1730338778728403,26304,8284,4080
1730338778737832,26301,8279,4079
1730338778761877,26354,8277,4082
1730338778795334,26372,8274,4081
1730338778811185,26367,8273,4077
1730338778828442,26339,8278,4080
1730338778861909,26358,8272,4080
1730338778868617,26374,8271,4080
1730338778895373,26352,8266,4079
1730338778904028,26352,8265,4078
1730338778928895,26369,8258,4081
1730338778962241,26396,8261,4081
1730338778976775,26380,8254,4079
1730338778995490,26374,8257,4080
1730338779028892,26360,8253,4082
1730338779038298,26349,8252,4080
1730338779062339,26336,8249,4081
1730338779072327,26314,8247,4080
