Delay= 19552
Source file: EDA_withMillis_noAccel_Final.ino
22 22070 31917 4426
22 23349 31920 4465
22 24988 31918 4467
22 26539 31919 4443
22 27789 31919 4427
21 28468 31922 4463
23 28368 31922 4437
21 27599 31919 4445
23 26546 31917 4445
21 25336 31919 4447
22 24483 31919 4443
22 23872 31918 4427
22 23693 31920 4455
23 23574 31922 4465
21 23817 31918 4455
22 24133 31917 4449
22 24447 31917 4415
22 24729 31918 4446
22 24880 31918 4420
22 24995 31919 4462
22 25122 31919 4444
22 25513 31916 4437
21 26607 31916 4443
23 29034 31920 4454
21 32166 31918 4463
23 32767 31918 4456
21 32767 31918 4437
22 32767 31918 4429
22 31225 31917 4419
22 27803 31919 4445
22 24799 31918 4444
22 22634 31921 4426
21 21562 31922 4443
23 21454 31920 4445
21 22166 31919 4445
23 23514 31922 4465
21 25068 31921 4471
22 26627 31921 4460
22 27718 31921 4450
22 28083 31918 4428
22 27920 31920 4415
22 27210 31917 4434
21 26194 31918 4446
23 25139 31916 4428
21 24389 31917 4427
23 23968 31920 4432
21 23728 31919 4469
22 23875 31920 4444
23 24004 31920 4444
21 24262 31920 4442
23 24506 31919 4437
21 24795 31919 4442
22 24943 31921 4451
22 25098 31922 4433
22 25651 31921 4429
22 27139 31918 4425
22 30071 31919 4420
21 32767 31919 4445
23 32767 31917 4469
21 32767 31919 4461
23 32767 31921 4449
21 31693 31919 4418
23 27923 31918 4442
21 24770 31919 4423
22 22659 31917 4426
22 21598 31919 4445
22 21628 31922 4420
22 22328 31922 4417
22 23599 31921 4429
21 25171 31918 4445
23 26778 31919 4464
21 27821 31919 4444
23 28196 31920 4426
21 27856 31918 4431
22 27009 31919 4444
22 25916 31917 4446
22 24972 31919 4430
22 24214 31921 4409
22 23779 31918 4427
21 23655 31919 4428
23 23705 31918 4446
21 23971 31923 4462
23 24131 31919 4450
21 24451 31920 4460
22 24625 31922 4415
23 24804 31919 4420
21 24950 31921 4451
23 25620 31919 4437
21 27434 31920 4426
22 30799 31920 4460
22 32767 31918 4463
22 32767 31919 4461
22 32767 31921 4444
22 32767 31922 4428
21 31236 31920 4408
23 27344 31918 4427
21 24192 31920 4427
23 22083 31918 4437
21 21218 31919 4430
23 21313 31915 4453
21 22213 31918 4420
22 23577 31920 4464
22 25232 31920 4468
22 26795 31917 4462
22 27806 31919 4443
22 28184 31917 4408
21 27870 31920 4420
23 27017 31917 4445
21 25897 31917 4456
23 24866 31920 4426
21 24041 31917 4441
22 23660 31918 4444
22 23472 31919 4445
22 23559 31921 4462
22 23692 31919 4463
22 24034 31919 4461
21 24265 31923 4424
23 24502 31916 4443
21 24674 31919 4424
23 24899 31916 4478
21 25094 31918 4419
22 26272 31918 4437
23 28758 31918 4433
21 32656 31920 4472
23 32767 31918 4439
21 32767 31918 4468
22 32767 31919 4436
22 32767 31919 4428
22 29618 31920 4401
22 25730 31919 4442
22 22879 31919 4430
21 21327 31918 4430
23 20905 31918 4433
21 21426 31922 4411
23 22683 31920 4443
21 24351 31922 4463
22 26092 31921 4469
22 27427 31918 4471
22 28076 31920 4448
22 28075 31922 4448
22 27492 31922 4442
22 26296 31916 4427
22 25224 31920 4443
21 24308 31918 4442
23 23641 31919 4445
21 23299 31920 4443
23 23313 31916 4460
21 23496 31918 4462
22 23818 31918 4450
22 24157 31920 4424
22 24412 31917 4433
22 24574 31917 4436
22 24773 31918 4433
21 24902 31918 4438
23 25005 31918 4444
21 25554 31920 4445
23 27564 31915 4426
21 31077 31917 4445
22 32767 31920 4465
23 32767 31920 4437
21 32767 31919 4424
23 32767 31920 4418
21 30934 31919 4437
22 26817 31920 4443
22 23500 31920 4438
22 21559 31921 4441
22 20802 31917 4443
22 21104 31921 4432
21 22072 31919 4447
23 23696 31918 4461
21 25483 31917 4461
23 27020 31920 4462
21 27989 31919 4427
22 28197 31917 4437
22 27713 31919 4446
22 26827 31918 4462
22 25657 31919 4426
22 24638 31917 4428
22 23889 31918 4419
22 23436 31918 4428
21 23383 31921 4438
23 23538 31919 4450
21 23707 31918 4437
23 24018 31919 4443
21 24280 31917 4447
22 24538 31919 4442
22 24700 31918 4427
22 24832 31918 4437
22 24920 31920 4446
22 25089 31918 4421
21 25754 31921 4444
23 27632 31917 4456
21 31017 31919 4463
23 32767 31919 4436
22 32767 31919 4436
21 32767 31919 4443
23 32767 31916 4441
21 30495 31921 4449
23 26564 31920 4444
21 23510 31920 4409
22 21614 31921 4425
22 20886 31922 4425
22 21165 31922 4462
22 22215 31920 4462
22 23853 31918 4464
21 25519 31919 4449
23 27086 31917 4425
21 27948 31923 4433
23 28116 31918 4464
21 27784 31916 4427
22 26812 31917 4448
22 25678 31917 4419
22 24765 31919 4443
22 23978 31919 4463
22 23679 31916 4442
21 23517 31917 4448
23 23624 31917 4412
21 23853 31917 4445
23 24041 31919 4436
21 24293 31922 4431
23 24510 31919 4447
21 24759 31919 4426
22 24893 31912 4443
22 25157 31919 4431
22 25761 31920 4443
22 27545 31921 4463
22 30585 31921 4461
21 32767 31920 4462
23 32767 31920 4425
21 32767 31920 4414
23 32662 31922 4447
22 29159 31920 4445
21 25748 31918 4420
23 23124 31919 4432
21 21563 31922 4445
23 21111 31920 4466
21 21567 31919 4464
22 22766 31918 4462
22 24433 31921 4443
22 26109 31919 4424
22 27544 31918 4454
22 28404 31921 4429
21 28483 31917 4462
23 27878 31915 4444
21 26905 31918 4443
23 25824 31918 4445
21 24842 31919 4449
22 24072 31921 4438
22 23699 31918 4450
22 23696 31916 4460
22 23828 31920 4437
22 24076 31919 4446
21 24293 31917 4446
23 24607 31918 4454
21 24830 31914 4444
23 25554 31917 4426
21 27299 31919 4453
23 30198 31919 4448
21 32767 31918 4463
22 32767 31920 4456
22 32767 31921 4432
22 32767 31916 4424
22 29596 31915 4444
22 26174 31916 4446
21 23511 31918 4445
23 21776 31919 4446
21 21146 31920 4432
23 21493 31917 4441
22 22429 31917 4446
21 23852 31917 4445
23 25478 31915 4451
21 26880 31917 4448
23 27695 31919 4414
21 27831 31919 4420
22 27491 31920 4419
22 26741 31916 4471
22 25862 31917 4446
22 25108 31918 4426
22 24454 31917 4437
21 24111 31918 4462
23 24044 31919 4457
21 24055 31919 4471
23 24094 31920 4447
21 24393 31917 4432
22 24569 31920 4443
22 25028 31920 4418
22 26408 31916 4439
22 29280 31916 4456
22 32767 31919 4443
21 32767 31918 4425
23 32767 31916 4425
21 32767 31917 4468
23 32196 31920 4420
21 28340 31921 4415
22 24967 31921 4418
22 22630 31918 4444
22 21452 31920 4431
22 21272 31919 4445
22 21961 31917 4444
22 23182 31919 4444
22 24787 31917 4437
21 26295 31919 4443
23 27435 31920 4462
21 28017 31919 4460
23 27830 31919 4425
22 27125 31921 4433
21 26128 31917 4437
23 25248 31919 4415
21 24455 31918 4460
23 23972 31918 4443
21 23886 31920 4426
22 24583 31916 4444
22 26024 31918 4447
22 28050 31917 4447
22 29824 31916 4437
22 30701 31919 4462
21 30136 31920 4419
23 28468 31920 4423
21 26252 31917 4432
23 24210 31917 4438
21 22685 31916 4426
22 21973 31917 4419
22 22089 31915 4437
22 22834 31919 4426
22 23966 31916 4466
22 25146 31916 4445
21 26050 31918 4471
23 26617 31917 4460
21 26729 31920 4411
23 26426 31919 4445
21 25950 31921 4425
22 25406 31916 4443
22 24977 31916 4420
22 24659 31917 4437
22 24562 31914 4446
22 24497 31919 4443
21 24470 31916 4455
23 24655 31919 4450
21 24738 31916 4431
23 24842 31915 4419
22 24914 31917 4433
22 24983 31921 4446
22 25028 31919 4447
21 25065 31919 4437
23 25229 31919 4419
21 25252 31922 4431
23 25340 31917 4427
21 25353 31917 4460
22 25448 31918 4455
22 25880 31918 4455
22 27221 31918 4434
22 29879 31919 4444
22 32767 31919 4444
21 32767 31920 4437
23 32767 31917 4443
21 32767 31918 4445
23 32213 31918 4402
21 28701 31918 4429
22 25674 31920 4461
22 23552 31920 4448
22 22594 31919 4467
22 22403 31919 4442
22 23004 31919 4418
21 24160 31921 4427
23 25588 31919 4443
21 26975 31918 4427
23 28057 31919 4437
21 28598 31918 4438
22 28395 31917 4428
22 27696 31920 4464
22 26699 31920 4462
22 25699 31918 4467
22 24851 31921 4432
21 24269 31923 4427
23 23961 31918 4433
21 23931 31920 4462
23 24058 31919 4438
22 24307 31919 4446
22 24531 31920 4442
22 24735 31918 4428
21 24901 31918 4460
23 25079 31918 4464
21 25621 31919 4443
23 27401 31920 4433
21 30456 31917 4456
22 32767 31919 4427
22 32767 31918 4468
22 32767 31920 4420
22 32767 31913 4431
22 31160 31917 4418
21 27615 31918 4410
23 24633 31920 4438
21 22604 31918 4461
23 21799 31921 4437
21 21782 31916 4430
22 22399 31919 4442
22 23595 31917 4463
22 24990 31918 4456
22 26316 31920 4444
22 27366 31919 4415
21 27816 31919 4433
23 27633 31916 4445
21 26950 31918 4445
23 26086 31923 4434
21 25222 31919 4472
22 24585 31918 4426
22 24072 31917 4432
22 23897 31918 4425
22 23918 31919 4444
22 24062 31920 4445
21 24151 31919 4449
23 24474 31919 4432
21 24618 31919 4445
23 24760 31919 4445
22 24836 31918 4437
21 24985 31924 4433
23 25439 31923 4460
21 26853 31919 4428
23 29661 31921 4434
21 32767 31920 4438
23 32767 31921 4438
21 32767 31920 4437
22 32767 31919 4442
22 32052 31920 4428
22 28302 31916 4427
22 25043 31919 4445
22 22798 31919 4450
21 21692 31921 4450
23 21506 31916 4431
21 22148 31917 4445
23 23216 31918 4425
21 24666 31919 4444
22 26048 31919 4427
22 27160 31920 4442
22 27814 31919 4412
22 27842 31919 4448
22 27288 31919 4451
21 26441 31919 4437
23 25487 31918 4433
21 24657 31920 4420
23 24142 31920 4426
21 23864 31920 4444
22 23806 31919 4455
22 23899 31920 4414
22 24089 31919 4437
22 24340 31916 4443
22 24571 31920 4443
21 24717 31919 4444
23 24842 31915 4463
21 24930 31919 4436
23 25130 31918 4415
22 25671 31920 4443
21 27391 31921 4466
23 30526 31918 4465
21 32767 31918 4436
23 32767 31919 4419
21 32767 31920 4437
23 32767 31920 4421
21 30933 31921 4426
22 27294 31921 4420
22 24347 31919 4456
22 22429 31918 4426
22 21686 31917 4442
22 21691 31919 4442
21 22480 31918 4479
23 23791 31921 4438
21 25162 31914 4419
23 26536 31918 4444
21 27517 31919 4447
22 27898 31917 4440
22 27670 31918 4438
22 26942 31918 4477
22 26033 31920 4426
22 25202 31922 4443
21 24503 31920 4432
23 24067 31919 4456
21 23910 31921 4437
23 23824 31916 4419
21 23989 31917 4433
22 24149 31918 4426
22 24325 31918 4465
22 24595 31920 4460
22 24680 31919 4455
22 24806 31920 4431
21 24920 31917 4444
23 25166 31920 4414
22 25820 31919 4445
22 27623 31920 4444
22 30641 31918 4444
21 32767 31920 4432
23 32767 31919 4420
21 32767 31917 4462
23 32767 31915 4446
21 30353 31919 4461
22 26828 31920 4442
22 24004 31922 4430
22 22210 31918 4432
22 21555 31919 4449
22 21726 31923 4416
22 22547 31923 4446
22 23846 31921 4419
21 25287 31918 4436
23 26627 31918 4421
21 27556 31915 4462
23 27953 31919 4451
21 27715 31917 4414
22 27002 31919 4429
22 26035 31918 4420
22 25181 31922 4446
22 24438 31920 4438
22 24121 31919 4420
21 24020 31920 4431
23 23945 31919 4437
21 24123 31917 4448
23 24299 31919 4462
21 24518 31918 4444
22 24657 31919 4460
22 24815 31918 4418
22 24986 31921 4438
22 25259 31920 4439
22 25875 31918 4464
21 27532 31916 4444
23 30266 31921 4437
22 32767 31920 4445
22 32767 31920 4431
22 32767 31921 4461
21 32586 31919 4431
23 29518 31919 4444
21 26485 31920 4431
23 23936 31917 4448
21 22330 31919 4443
22 21672 31919 4471
22 21935 31916 4419
22 22697 31918 4411
22 23910 31918 4443
22 25264 31918 4460
22 26543 31920 4439
22 27364 31918 4438
21 27693 31922 4429
23 27551 31924 4443
21 26943 31922 4443
23 26165 31920 4425
21 25323 31919 4434
22 24763 31920 4420
22 24332 31921 4446
22 24196 31918 4443
22 24237 31921 4444
22 24313 31918 4461
21 24499 31921 4436
23 24589 31919 4460
21 24764 31918 4426
23 24914 31917 4460
21 25055 31919 4431
22 25664 31918 4459
22 27337 31917 4419
22 30188 31919 4428
22 32767 31919 4432
22 32767 31918 4438
21 32767 31920 4469
23 32767 31917 4462
22 30943 31919 4443
22 27578 31918 4416
22 24799 31921 4436
21 22867 31920 4442
23 21929 31916 4428
21 21948 31917 4460
23 22525 31919 4443
21 23680 31919 4437
22 25057 31919 4443
22 26402 31915 4447
22 27343 31921 4455
22 27775 31918 4455
22 27697 31919 4449
21 27186 31919 4427
23 26341 31918 4429
21 25535 31924 4428
23 24867 31919 4419
21 24426 31921 4432
23 24159 31920 4425
21 24095 31921 4416
22 24139 31918 4465
22 24317 31921 4464
22 24413 31919 4443
22 24627 31919 4443
22 24790 31919 4432
21 24901 31918 4433
23 25000 31918 4427
21 25198 31918 4420
23 26018 31919 4444
21 28031 31918 4443
22 31327 31916 4424
22 32767 31916 4446
22 32767 31919 4439
22 32767 31918 4451
22 32767 31917 4408
21 30755 31920 4419
23 27187 31921 4411
22 24377 31919 4444
22 22527 31917 4412
22 21746 31917 4415
21 21895 31921 4438
23 22610 31920 4446
21 23886 31922 4446
23 25298 31921 4462
21 26686 31917 4434
22 27694 31918 4443
22 28028 31918 4408
22 27913 31919 4433
22 27116 31917 4436
22 26221 31919 4420
21 25346 31918 4443
23 24628 31921 4432
21 24154 31920 4446
23 23967 31917 4447
21 23862 31920 4460
23 24059 31918 4432
21 24198 31915 4444
22 24379 31918 4443
22 24615 31920 4446
22 24770 31922 4427
22 24855 31922 4436
22 24916 31921 4444
21 25045 31922 4446
23 25371 31921 4443
21 26322 31918 4454
23 28691 31922 4438
21 32196 31920 4445
22 32767 31920 4456
22 32767 31919 4424
22 32767 31919 4419
22 32767 31921 4444
22 29970 31917 4447
22 26475 31918 4444
22 23706 31922 4418
22 22082 31921 4442
22 21402 31918 4444
22 21648 31919 4464
21 22604 31920 4447
23 23913 31916 4466
21 25367 31918 4443
23 26681 31920 4445
21 27600 31920 4445
22 27883 31918 4456
22 27604 31919 4429
22 27041 31919 4427
22 26060 31919 4426
22 25230 31918 4444
21 24573 31922 4465
23 24076 31920 4444
21 23839 31919 4454
23 23855 31914 4449
21 23931 31918 4411
22 24110 31919 4466
22 24366 31921 4479
22 24476 31918 4446
22 24647 31921 4426
22 24821 31918 4427
22 24955 31921 4443
22 25157 31917 4458
21 25683 31920 4446
23 27286 31915 4446
21 30212 31919 4460
23 32767 31918 4461
21 32767 31920 4433
22 32767 31919 4443
22 32767 31914 4448
22 31156 31922 4401
23 27585 31920 4411
21 24506 31919 4412
22 22398 31922 4443
22 21381 31920 4454
22 21300 31921 4456
22 22080 31919 4467
22 23280 31922 4437
21 24678 31921 4463
23 26123 31920 4428
21 27416 31920 4454
23 27989 31921 4421
21 28000 31921 4442
22 27507 31922 4419
22 26606 31923 4462
22 25741 31921 4461
22 24959 31918 4437
22 24334 31921 4437
21 24031 31920 4442
23 23890 31922 4443
21 23891 31921 4450
23 24044 31923 4447
21 24414 31920 4426
22 24533 31918 4426
22 24709 31918 4416
22 24931 31919 4429
22 25756 31920 4457
22 27789 31916 4460
21 31093 31919 4450
23 32767 31918 4429
21 32767 31922 4444
23 32767 31920 4448
21 32767 31922 4427
23 30036 31923 4449
21 26495 31920 4410
22 23594 31916 4414
22 21796 31918 4428
22 21032 31918 4468
23 21162 31923 4438
21 22169 31920 4450
22 23430 31920 4448
22 24976 31921 4460
22 26469 31920 4462
22 27379 31916 4465
22 27835 31919 4420
21 27680 31919 4441
23 27075 31920 4426
21 26237 31921 4424
23 25420 31920 4469
21 24743 31918 4464
22 24144 31921 4477
22 24025 31921 4419
22 23991 31921 4426
22 24081 31921 4444
22 24251 31921 4461
21 24385 31917 4437
23 24599 31921 4425
21 24790 31919 4436
23 25425 31918 4432
21 27126 31919 4446
22 30462 31920 4457
22 32767 31920 4445
22 32767 31918 4462
22 32767 31918 4426
22 32767 31922 4442
21 32337 31920 4444
23 28215 31920 4414
21 24795 31919 4431
23 22419 31921 4428
21 21153 31919 4432
23 20983 31922 4460
21 21673 31919 4463
22 22924 31919 4463
22 24508 31925 4450
22 26112 31920 4429
23 27336 31922 4463
21 27974 31918 4450
22 27987 31921 4437
22 27465 31916 4431
22 26517 31918 4401
22 25546 31921 4427
22 24661 31918 4428
21 24043 31919 4456
23 23785 31919 4444
21 23705 31920 4462
23 23852 31920 4428
21 24072 31919 4413
22 24237 31921 4420
22 24474 31920 4454
22 24785 31923 4420
22 26149 31920 4417
22 29212 31920 4438
21 32767 31921 4473
23 32767 31920 4469
21 32767 31922 4438
23 32767 31922 4414
21 32767 31919 4427
22 30004 31920 4412
22 25871 31920 4434
22 22796 31920 4413
22 20914 31921 4419
22 20289 31920 4427
21 20777 31919 4449
23 22007 31920 4461
21 23644 31921 4470
23 25533 31921 4443
21 27065 31920 4459
22 28025 31920 4455
22 28169 31921 4437
22 27596 31920 4446
22 26638 31920 4416
22 25542 31920 4415
23 24541 31921 4425
21 23907 31921 4425
22 23428 31920 4428
22 23422 31918 4463
22 23514 31920 4464
22 23647 31918 4437
22 23850 31918 4466
21 24201 31921 4428
23 24849 31919 4425
21 26874 31918 4457
23 30694 31920 4420
21 32767 31920 4446
22 32767 31920 4418
22 32767 31920 4444
22 32767 31920 4447
22 32767 31921 4440
22 28300 31920 4446
21 24172 31921 4417
23 21311 31920 4428
21 19843 31919 4409
23 19747 31920 4464
21 20792 31922 4416
22 22450 31920 4426
22 24562 31920 4425
22 26510 31921 4426
22 27890 31919 4480
22 28368 31918 4443
21 27941 31921 4461
23 26986 31922 4460
21 25814 31918 4431
23 24717 31922 4427
21 23784 31921 4421
22 23275 31919 4442
22 23050 31921 4444
22 23154 31923 4393
23 23412 31921 4427
21 23708 31920 4446
23 24183 31920 4443
21 25725 31923 4480
22 28985 31921 4461
22 32767 31923 4424
22 32767 31921 4448
22 32767 31918 4446
22 32767 31921 4418
21 32767 31916 4402
23 29143 31921 4415
21 24867 31920 4397
23 21900 31919 4420
21 20140 31921 4463
22 19762 31922 4456
22 20518 31921 4459
22 22123 31919 4459
22 24166 31920 4443
22 26072 31920 4446
21 27312 31924 4464
23 27825 31920 4448
21 27509 31918 4420
23 26756 31922 4409
21 25758 31918 4447
22 24620 31920 4464
22 23724 31920 4442
22 23248 31916 4463
22 23068 31920 4443
22 23136 31918 4433
21 23208 31921 4449
23 23382 31920 4463
21 24237 31919 4449
23 26337 31918 4419
21 29393 31918 4439
22 32329 31917 4449
22 32767 31920 4473
22 32767 31921 4462
23 32506 31920 4455
21 29645 31919 4423
22 26559 31921 4425
22 24046 31921 4437
22 22281 31919 4444
22 21373 31922 4417
22 21575 31922 4412
22 22572 31922 4427
22 23950 31923 4443
21 25406 31923 4468
23 26454 31919 4446
21 26826 31921 4463
23 26680 31923 4428
21 26175 31920 4443
22 25467 31919 4442
22 24772 31923 4442
22 24162 31920 4425
22 23847 31920 4413
22 23730 31920 4408
21 23755 31916 4442
23 23923 31918 4447
21 24651 31923 4448
23 26175 31920 4448
21 28315 31922 4449
22 30292 31919 4460
22 31541 31922 4409
22 31637 31920 4451
22 30541 31921 4436
22 28832 31921 4409
21 26979 31922 4416
23 25413 31922 4425
21 24172 31922 4480
23 23583 31920 4460
21 23714 31920 4438
22 24106 31919 4443
22 24830 31920 4462
22 25688 31916 4460
23 26220 31920 4438
21 26469 31919 4427
22 26340 31919 4444
22 26013 31922 4421
22 25549 31920 4401
22 25085 31924 4449
22 24766 31922 4443
22 24511 31922 4456
22 24413 31923 4431
21 24402 31921 4448
23 24502 31919 4445
21 24835 31920 4443
23 25771 31919 4437
21 27394 31922 4420
22 29263 31921 4427
22 30693 31918 4444
22 31124 31923 4431
22 30558 31920 4433
22 29236 31922 4450
21 27683 31925 4428
23 26211 31921 4409
21 25126 31923 4444
23 24499 31923 4427
21 24120 31921 4426
22 24364 31924 4444
22 24903 31923 4400
22 25503 31920 4436
22 26084 31920 4409
22 26480 31919 4466
21 26587 31918 4437
23 26419 31922 4442
21 26068 31920 4445
23 25584 31923 4443
21 25216 31921 4419
22 25057 31921 4460
22 24885 31920 4443
22 24959 31923 4402
23 24966 31923 4415
21 25055 31922 4465
22 25148 31921 4452
22 25341 31921 4438
22 25908 31922 4449
22 27155 31922 4445
22 28811 31920 4441
21 30238 31920 4413
23 30799 31922 4438
21 30537 31923 4429
23 29430 31922 4410
21 27997 31921 4400
23 26690 31926 4446
21 25714 31920 4445
22 25043 31923 4460
22 24790 31919 4449
22 24745 31919 4442
22 25096 31921 4432
22 25515 31921 4408
21 25976 31922 4453
23 26269 31922 4433
21 26295 31919 4426
23 26171 31924 4397
21 25991 31920 4437
22 25712 31921 4464
22 25389 31921 4452
22 25164 31921 4444
22 25037 31923 4442
22 25070 31920 4444
21 25049 31921 4423
23 24987 31923 4438
21 25219 31920 4445
23 25309 31923 4428
21 25395 31923 4402
22 25434 31919 4426
23 25485 31921 4466
21 25572 31921 4439
23 25604 31922 4456
21 26124 31920 4427
22 27073 31922 4435
22 28368 31921 4461
22 29377 31921 4442
22 29900 31922 4426
22 29437 31921 4415
21 28459 31920 4407
23 27394 31919 4401
21 26382 31920 4429
23 25753 31922 4439
21 25355 31919 4455
23 25257 31921 4428
21 25308 31922 4457
22 25510 31918 4410
22 25756 31922 4428
22 26154 31923 4443
22 26277 31924 4443
22 26307 31921 4408
21 26259 31923 4426
23 26022 31921 4461
21 25709 31921 4465
23 25621 31924 4455
21 25383 31917 4465
22 25298 31920 4443
22 25242 31920 4414
22 25253 31917 4428
22 25364 31924 4432
22 25420 31920 4425
21 25473 31922 4452
23 25550 31920 4402
21 25627 31922 4448
23 25687 31919 4465
21 25722 31923 4438
22 25634 31924 4460
23 25648 31921 4459
21 25623 31924 4419
23 25809 31923 4443
21 26404 31921 4461
22 27390 31923 4427
22 28367 31921 4432
22 28931 31920 4408
22 28766 31921 4444
22 28199 31921 4463
21 27298 31923 4462
23 26445 31921 4460
21 25840 31919 4460
23 25415 31923 4420
21 25267 31918 4425
22 25369 31922 4438
22 25649 31922 4444
22 25962 31922 4424
22 26250 31922 4426
22 26386 31922 4446
22 26479 31924 4465
22 26424 31924 4439
21 26286 31923 4445
23 26055 31918 4462
21 25775 31924 4414
23 25769 31919 4407
21 25632 31919 4467
22 25509 31921 4445
22 25576 31922 4433
22 25643 31920 4415
22 25655 31923 4435
22 25728 31922 4469
21 25817 31921 4438
23 25792 31921 4463
21 25873 31922 4444
23 26008 31924 4432
21 26371 31920 4430
22 27114 31921 4419
23 27938 31919 4427
21 28531 31922 4437
23 28661 31920 4419
21 28327 31919 4426
22 27604 31920 4456
22 26847 31920 4463
22 26242 31919 4461
22 25807 31923 4446
22 25502 31926 4407
21 25451 31922 4444
23 25532 31920 4428
21 25817 31923 4437
23 26193 31918 4426
21 26493 31924 4443
22 26639 31918 4420
22 26572 31919 4452
22 26382 31919 4480
22 26191 31918 4436
22 26044 31922 4448
21 25827 31923 4428
23 25635 31919 4411
21 25549 31920 4427
23 25595 31923 4463
21 25636 31918 4426
23 25596 31924 4403
21 25780 31920 4419
22 25831 31923 4444
22 25896 31922 4465
22 25899 31918 4457
22 25957 31922 4462
22 26121 31921 4448
21 26524 31919 4427
23 27414 31921 4449
21 28230 31923 4456
23 28993 31921 4426
21 29161 31922 4443
22 28724 31920 4427
23 28014 31919 4412
21 27240 31922 4470
23 26620 31919 4464
21 26116 31917 4438
22 25867 31919 4459
22 25763 31922 4437
22 25771 31923 4445
22 25971 31919 4455
22 26280 31921 4416
21 26562 31921 4431
23 26612 31923 4426
21 26575 31918 4442
23 26563 31918 4463
21 26333 31921 4464
22 26055 31921 4442
22 25852 31922 4445
22 25761 31922 4444
22 25613 31921 4424
22 25612 31920 4472
21 25586 31921 4433
23 25652 31921 4437
21 25715 31920 4420
23 25853 31921 4427
21 25866 31919 4466
23 25851 31921 4438
21 25833 31923 4444
22 25934 31920 4436
22 25927 31921 4419
22 26101 31920 4426
22 26507 31920 4471
22 27386 31920 4445
21 28496 31922 4437
23 29486 31920 4441
21 29879 31921 4443
23 29683 31921 4446
22 29037 31920 4443
21 28113 31922 4471
23 27407 31922 4459
21 26779 31919 4428
23 26365 31921 4428
21 26044 31919 4427
22 26090 31921 4419
22 26314 31916 4443
22 26424 31921 4408
22 26683 31917 4426
22 26915 31920 4466
21 26952 31922 4471
23 26733 31920 4448
21 26431 31922 4449
23 26165 31921 4427
21 25891 31922 4436
22 25577 31922 4427
22 25467 31923 4443
22 25414 31919 4445
22 25431 31921 4444
22 25535 31923 4445
21 25664 31923 4446
23 25723 31923 4472
21 25802 31921 4435
23 25852 31921 4459
21 25860 31923 4423
22 25945 31922 4462
