Time,EDA,PPG,Temp
120,,,
720005,23524,27351,3935
720026,23521,27090,3935
720048,23522,26753,3935
720070,23521,26396,3935
720092,23521,26134,3935
720113,23519,25966,3934
720136,23521,25875,3935
720157,23519,25860,3936
720179,23520,25915,3931
720201,23522,26001,3935
720223,23519,26111,3934
720244,23520,26202,3934
720267,23522,26278,3935
720289,23519,26301,3935
720310,23522,26306,3934
720333,23520,26278,3933
720354,23522,26208,3936
720376,23521,26164,3935
720398,23517,26108,3933
720420,23520,26066,3934
720441,23516,26051,3937
720464,23516,26041,3934
720485,23516,26023,3934
720507,23517,26038,3935
720529,23515,26063,3936
720551,23514,26070,3937
720572,23515,26073,3935
720595,23516,26077,3935
720616,23515,26100,3935
720638,23513,26200,3935
720660,23511,26444,3933
720682,23513,26779,3934
720703,23512,27082,3932
720726,23515,27281,3935
720747,23512,27227,3937
720769,23514,27011,3936
720791,23513,26673,3934
720813,23512,26322,3933
720834,23513,26041,3937
720857,23512,25868,3935
720878,23515,25780,3933
720900,23513,25750,3935
720922,23512,25800,3935
720944,23510,25888,3935
720965,23511,26007,3933
720988,23511,26115,3935
721009,23508,26219,3934
721031,23511,26309,3936
721053,23508,26325,3935
721075,23509,26353,3934
721096,23509,26352,3934
721119,23507,26325,3936
721140,23509,26272,3934
721162,23507,26222,3935
721185,23510,26159,3935
721206,23510,26115,3935
721228,23509,26105,3934
721250,23509,26087,3934
721272,23510,26099,3933
721293,23507,26112,3937
721315,23505,26134,3936
721337,23507,26121,3934
721359,23505,26116,3934
721380,23505,26162,3934
721403,23505,26304,3937
721424,23505,26628,3935
721446,23502,27029,3935
721468,23504,27384,3934
721490,23501,27560,3935
721511,23503,27514,3936
721534,23502,27252,3936
721555,23504,26911,3935
721577,23504,26558,3936
721599,23504,26263,3935
721621,23503,26023,3936
721642,23506,25905,3933
721665,23502,25879,3934
721686,23503,25916,3935
721708,23504,26027,3934
721730,23502,26139,3936
721752,23501,26250,3935
721773,23503,26306,3935
721796,23504,26328,3935
721817,23504,26297,3936
721839,23504,26267,3933
721861,23502,26213,3935
721883,23502,26212,3935
721904,23503,26212,3936
721927,23498,26229,3934
721948,23502,26244,3936
721970,23502,26271,3935
721992,23499,26274,3932
722014,23501,26300,3936
722035,23501,26329,3934
722058,23504,26316,3936
722079,23505,26302,3937
722101,23507,26297,3933
722124,23505,26322,3935
722145,23509,26521,3936
722167,23511,26883,3934
722189,23515,27334,3933
722211,23516,27722,3933
722232,23518,27901,3934
722255,23519,27765,3935
722276,23521,27431,3935
722298,23527,26975,3934
722320,23527,26538,3934
722342,23527,26181,3936
