Time,EDA,PPG,Temp
120,,,
720004,20489,26447,3909
720025,20506,26379,3906
720047,20529,26308,3906
720069,20541,26208,3908
720091,20565,26169,3902
720112,20581,26131,3924
720134,20590,26125,3931
720156,20612,26191,3929
720178,20621,26240,3925
720199,20647,26284,3926
720222,20669,26303,3930
720243,20682,26318,3928
720265,20697,26248,3927
720287,20711,26191,3936
720309,20725,26119,3932
720330,20743,26126,3932
720353,20760,26104,3928
720374,20769,26092,3929
720396,20789,26099,3931
720418,20801,26096,3930
720440,20823,26091,3905
720461,20840,26112,3896
720484,20852,26228,3904
720506,20869,26294,3905
720527,20888,26414,3906
720550,20898,26461,3908
720571,20916,26515,3906
720593,20937,26502,3905
720615,20948,26464,3906
720637,20964,26385,3906
720658,20978,26313,3912
720681,20996,26282,3907
720702,21001,26224,3908
720724,21011,26217,3906
720746,21021,26229,3908
720768,21031,26302,3931
720789,21047,26294,3931
720812,21057,26325,3933
720833,21069,26355,3934
720855,21085,26378,3914
720877,21093,26390,3931
720899,21102,26387,3929
720920,21116,26365,3925
720943,21126,26430,3921
720964,21137,26402,3931
720986,21153,26465,3921
721008,21164,26469,3914
721030,21181,26451,3932
721051,21194,26439,3925
721074,21207,26434,3897
721095,21221,26416,3908
721117,21235,26510,3907
721139,21249,26616,3906
721161,21263,26665,3898
721182,21271,26704,3907
721205,21290,26716,3899
721226,21300,26696,3904
721248,21310,26646,3904
721270,21324,26579,3903
721292,21336,26543,3907
721313,21352,26488,3906
721336,21364,26477,3908
721357,21378,26487,3909
721379,21391,26500,3905
721402,21403,26537,3931
721423,21417,26604,3917
721445,21435,26597,3933
721467,21456,26529,3933
721489,21469,26509,3917
721510,21484,26480,3933
721532,21504,26418,3927
721554,21517,26415,3928
721576,21535,26429,3927
721597,21553,26418,3923
721620,21568,26440,3929
721641,21577,26445,3931
721663,21593,26499,3926
721685,21611,26509,3934
721707,21619,26530,3925
721728,21633,26637,3907
721751,21646,26832,3901
721772,21653,26972,3907
721794,21668,27031,3906
721816,21672,26988,3902
721838,21681,26887,3901
721859,21690,26755,3905
721882,21697,26626,3906
721903,21699,26580,3904
721925,21708,26472,3905
721947,21707,26469,3908
721969,21710,26437,3909
721990,21712,26429,3908
722013,21716,26422,3899
722034,21724,26469,3903
722056,21723,26503,3930
722078,21727,26487,3929
722100,21731,26498,3933
722121,21738,26526,3931
722144,21739,26490,3934
722165,21741,26464,3923
722187,21746,26458,3932
722209,21751,26371,3930
722231,21751,26362,3931
722252,21761,26335,3917
722275,21764,26308,3927
722296,21769,26294,3931
722318,21773,26316,3926
722341,21784,26364,3922
722362,21781,26399,3911
722384,21798,26562,3908
722406,21798,26778,3910
722428,21797,26892,3903
722449,21809,26879,3904
722472,21813,26842,3906
722493,21814,26736,3898
722515,21819,26659,3905
722537,21825,26608,3911
722559,21825,26585,3907
722580,21837,26541,3898
722603,21835,26464,3906
722624,21836,26388,3909
722646,21839,26343,3904
722668,21839,26311,3908
722690,21833,26350,3930
722711,21836,26323,3930
722734,21839,26314,3931
722755,21845,26315,3921
722777,21846,26325,3932
722799,21845,26317,3934
722821,21846,26339,3921
722842,21843,26326,3934
722865,21847,26300,3932
722886,21849,26319,3919
722908,21845,26330,3931
722929,21846,26324,3933
722952,21853,26282,3932
722973,21846,26298,3925
722995,21850,26274,3903
723017,21859,26259,3906
723039,21853,26334,3910
723060,21859,26333,3908
723083,21854,26350,3902
723104,21854,26375,3908
723126,21853,26476,3909
723148,21855,26531,3896
723170,21858,26593,3911
723191,21862,26610,3904
723214,21859,26603,3904
723236,21858,26544,3904
723257,21866,26450,3901
723280,21863,26408,3906
723301,21863,26366,3901
723323,21862,26383,3933
723345,21856,26321,3934
723367,21859,26290,3925
723388,21863,26303,3929
723411,21853,26327,3933
723432,21855,26370,3926
723454,21858,26398,3931
723476,21856,26438,3927
723498,21863,26439,3927
723519,21860,26418,3933
723542,21864,26413,3933
723563,21859,26373,3928
723585,21861,26385,3926
723607,21863,26357,3931
723629,21866,26328,3914
723650,21877,26325,3903
723673,21874,26351,3909
723694,21876,26375,3906
723716,21881,26360,3909
723738,21886,26351,3905
723760,21878,26338,3904
723781,21885,26345,3909
723804,21883,26361,3901
723825,21881,26343,3906
723847,21887,26326,3905
723869,21884,26327,3907
723891,21884,26331,3896
723912,21891,26416,3905
723935,21882,26485,3908
723956,21879,26545,3903
723978,21874,26592,3929
724000,21877,26554,3931
724022,21874,26500,3930
724043,21869,26444,3924
724066,21870,26406,3929
724087,21864,26390,3929
724109,21864,26394,3926
724132,21867,26377,3931
724153,21861,26377,3920
724175,21864,26389,3927
724197,21864,26390,3927
724219,21869,26413,3917
724240,21862,26415,3934
724263,21862,26409,3927
724284,21870,26360,3910
724306,21878,26395,3907
724327,21872,26420,3905
724350,21870,26430,3908
724371,21872,26445,3902
724393,21876,26418,3903
724415,21876,26392,3905
724437,21878,26375,3907
724458,21881,26369,3907
724481,21874,26374,3901
724502,21877,26361,3910
724524,21875,26400,3909
724546,21872,26389,3896
724568,21878,26393,3905
724589,21877,26371,3920
724612,21873,26404,3926
724633,21870,26365,3928
724655,21871,26340,3930
724677,21868,26372,3931
724699,21865,26417,3922
724720,21871,26472,3930
724743,21858,26516,3933
724764,21856,26531,3919
724786,21860,26552,3928
724808,21861,26561,3929
724830,21851,26557,3930
724851,21847,26513,3931
724874,21847,26464,3933
724895,21845,26431,3934
724917,21848,26391,3905
724939,21844,26383,3906
724961,21842,26416,3911
724982,21834,26433,3906
725005,21843,26388,3909
725026,21840,26381,3907
725048,21841,26351,3903
725071,21834,26299,3908
725092,21838,26284,3904
725114,21838,26279,3908
725136,21836,26263,3901
725158,21836,26256,3908
725179,21843,26297,3905
725202,21831,26295,3909
725223,21827,26290,3904
725245,21832,26319,3930
725267,21827,26301,3932
725289,21831,26266,3923
725310,21828,26321,3930
725333,21828,26417,3929
725354,21826,26520,3927
725376,21812,26558,3929
725398,21824,26595,3931
725420,21817,26614,3927
725441,21816,26596,3922
725464,21822,26549,3936
725485,21821,26487,3935
725507,21816,26420,3929
725529,21826,26373,3928
725551,21826,26312,3904
725572,21831,26277,3907
725595,21839,26231,3904
725616,21846,26188,3905
725638,21855,26169,3911
725660,21852,26152,3908
725682,21859,26183,3909
725703,21864,26239,3910
725725,21866,26305,3909
725747,21872,26320,3906
725769,21880,26358,3911
725790,21880,26364,3904
725813,21890,26358,3905
725834,21883,26365,3909
725856,21882,26327,3905
725878,21883,26310,3904
725900,21874,26336,3929
725921,21878,26330,3931
725944,21875,26318,3921
725965,21880,26315,3926
725987,21872,26310,3931
726010,21872,26345,3934
726031,21866,26346,3923
726053,21868,26360,3936
726075,21860,26391,3935
726097,21854,26425,3916
726118,21860,26443,3933
726141,21848,26464,3934
726162,21849,26497,3931
726184,21845,26498,3935
726206,21840,26434,3907
726228,21839,26456,3909
726249,21838,26481,3906
726272,21833,26459,3910
726293,21827,26452,3910
726315,21824,26419,3907
726337,21824,26396,3901
726359,21819,26378,3909
726380,21812,26346,3898
726403,21801,26371,3907
726424,21792,26358,3903
726446,21793,26388,3908
726468,21791,26413,3906
726490,21783,26408,3909
726511,21770,26406,3926
726534,21765,26458,3922
726555,21761,26397,3928
726577,21752,26398,3926
726599,21750,26417,3915
726621,21739,26385,3932
726642,21741,26417,3933
726665,21731,26459,3930
726686,21720,26477,3929
726708,21721,26467,3918
726730,21719,26479,3930
726752,21720,26470,3927
726773,21720,26465,3924
726796,21706,26447,3929
726817,21703,26478,3932
726839,21702,26482,3900
726861,21701,26504,3906
726883,21696,26527,3909
726904,21691,26534,3904
726927,21690,26505,3908
726949,21681,26487,3910
726970,21688,26457,3905
726993,21682,26407,3910
727014,21679,26388,3914
727036,21675,26389,3912
727058,21674,26386,3905
727080,21681,26427,3908
727101,21674,26412,3908
727123,21662,26426,3909
727145,21662,26433,3911
727167,21652,26468,3929
727188,21653,26415,3922
727211,21647,26388,3929
727232,21648,26358,3934
727254,21645,26411,3926
727276,21640,26398,3927
727298,21640,26414,3928
727319,21637,26437,3933
727342,21638,26419,3922
727363,21635,26424,3929
727385,21633,26394,3934
727407,21634,26412,3931
727429,21634,26420,3919
727450,21638,26399,3931
727473,21641,26426,3906
727494,21646,26423,3903
727516,21650,26491,3894
727538,21641,26547,3908
727560,21650,26577,3907
727581,21660,26598,3903
727604,21655,26602,3908
727625,21664,26563,3907
727647,21670,26520,3910
727669,21674,26509,3904
727691,21681,26469,3905
727712,21686,26451,3910
727735,21679,26428,3906
727756,21686,26455,3911
727778,21681,26433,3907
727800,21694,26462,3908
727822,21684,26511,3930
727844,21684,26490,3921
727866,21681,26441,3930
727888,21680,26456,3928
727909,21672,26478,3922
727932,21673,26459,3921
727953,21672,26474,3933
727975,21671,26493,3921
727997,21671,26467,3917
728019,21662,26476,3934
728040,21664,26486,3933
728063,21665,26477,3928
728084,21664,26487,3922
728106,21661,26473,3923
728128,21669,26468,3906
728150,21663,26550,3908
728171,21664,26597,3906
728194,21670,26676,3906
728215,21659,26695,3909
728237,21670,26721,3902
728259,21667,26673,3910
728281,21670,26636,3908
728302,21668,26574,3904
728325,21670,26527,3910
728346,21670,26494,3912
728368,21673,26457,3905
728390,21681,26459,3905
728412,21677,26462,3911
728433,21674,26491,3930
728456,21672,26512,3930
728477,21674,26516,3919
728499,21674,26510,3934
728520,21673,26514,3930
728543,21672,26492,3934
728564,21675,26531,3928
728586,21670,26500,3924
728608,21670,26471,3931
728630,21668,26488,3935
728651,21667,26498,3921
728674,21665,26486,3935
728695,21662,26442,3934
728717,21663,26486,3930
728740,21659,26487,3922
728761,21663,26490,3908
728783,21668,26592,3908
728805,21663,26735,3901
728827,21661,26817,3905
728848,21674,26876,3909
728871,21661,26857,3907
728892,21661,26794,3904
728914,21667,26733,3908
728936,21649,26659,3905
728958,21658,26606,3907
728979,21655,26553,3907
729002,21645,26533,3905
729023,21653,26505,3913
729045,21639,26536,3906
729067,21644,26550,3921
729089,21638,26572,3933
729110,21630,26574,3935
729133,21629,26576,3931
729154,21628,26543,3929
729176,21636,26544,3935
729198,21625,26527,3933
729220,21619,26539,3933
729241,21616,26509,3923
729264,21614,26483,3932
729285,21604,26497,3934
729307,21603,26522,3928
729329,21603,26509,3919
729351,21603,26538,3935
729372,21604,26632,3934
729395,21608,26758,3900
729416,21592,26845,3898
729438,21604,26938,3904
729460,21597,26947,3901
729482,21598,26904,3898
729503,21604,26831,3899
729526,21593,26745,3907
729547,21598,26666,3907
729569,21598,26634,3909
729591,21585,26562,3910
729613,21582,26559,3903
729634,21591,26550,3895
729657,21584,26553,3907
729679,21582,26571,3907
729700,21580,26581,3907
729723,21581,26575,3920
729744,21570,26660,3920
729766,21568,26596,3932
729788,21570,26544,3932
729810,21566,26499,3923
729831,21564,26495,3932
729854,21565,26495,3931
729875,21559,26530,3919
729897,21564,26497,3929
729918,21562,26489,3930
729941,21561,26489,3931
729962,21551,26588,3928
729984,21552,26715,3926
730006,21546,26824,3928
730028,21552,26963,3908
730049,21557,26953,3906
730072,21551,26945,3900
730093,21549,26864,3910
730115,21555,26819,3897
730137,21558,26737,3902
730159,21552,26651,3909
730180,21550,26562,3902
730203,21552,26560,3907
730224,21552,26544,3905
730246,21553,26537,3909
730268,21546,26571,3908
730290,21548,26582,3905
730311,21547,26588,3906
730334,21543,26587,3906
730355,21535,26588,3923
730377,21542,26574,3932
730399,21532,26512,3934
730421,21535,26490,3929
730442,21532,26499,3935
730465,21531,26477,3929
730486,21532,26483,3930
730508,21529,26489,3932
730530,21529,26482,3932
730552,21522,26490,3935
730573,21521,26644,3929
730596,21524,26759,3929
730618,21524,26909,3932
730639,21528,26965,3919
730662,21531,26945,3933
730683,21531,26828,3907
730705,21531,26817,3906
730727,21530,26763,3905
730749,21535,26656,3898
730770,21535,26592,3903
730793,21532,26528,3904
730814,21537,26506,3911
730836,21534,26497,3906
730858,21521,26479,3907
730880,21530,26514,3893
730901,21535,26507,3907
730924,21536,26478,3908
730945,21533,26473,3898
730967,21526,26465,3902
730989,21535,26460,3932
731011,21529,26463,3938
731032,21530,26377,3919
731055,21526,26402,3930
731076,21530,26368,3932
731098,21525,26396,3929
731120,21531,26424,3932
731142,21530,26427,3918
731163,21523,26451,3930
731186,21524,26432,3932
731207,21525,26451,3923
731229,21516,26428,3933
731251,21524,26383,3932
731273,21515,26387,3922
731294,21518,26457,3932
731316,21521,26567,3907
731338,21524,26723,3907
731360,21516,26895,3915
731381,21520,26993,3902
731404,21514,26963,3906
731425,21510,26870,3907
731447,21513,26760,3900
731469,21510,26658,3906
731491,21506,26576,3908
731512,21506,26538,3907
731535,21503,26506,3899
731557,21506,26452,3909
731578,21503,26446,3906
731601,21506,26439,3902
731622,21498,26452,3903
731644,21504,26469,3930
731666,21488,26494,3933
731688,21484,26479,3916
731709,21497,26429,3936
731732,21481,26386,3929
731753,21488,26352,3932
731775,21491,26347,3935
731797,21477,26317,3933
731819,21481,26309,3933
731840,21482,26314,3932
731863,21482,26321,3932
731884,21482,26316,3931
731906,21482,26322,3933
731928,21481,26304,3928
731950,21478,26312,3906
731971,21484,26292,3900
731994,21486,26362,3906
732015,21486,26399,3903
732037,21485,26366,3909
732059,21493,26305,3909
732081,21488,26283,3906
732102,21485,26232,3903
732125,21487,26265,3906
732146,21481,26309,3905
732168,21479,26454,3904
732190,21490,26583,3906
732212,21478,26655,3908
732233,21495,26621,3909
732256,21483,26553,3902
732277,21479,26458,3923
732299,21475,26350,3931
732321,21468,26289,3935
732343,21464,26215,3925
732364,21458,26189,3920
732387,21458,26177,3932
732408,21452,26180,3927
732430,21446,26194,3922
732453,21446,26254,3932
732474,21445,26313,3930
732496,21437,26359,3930
732518,21436,26364,3932
732540,21430,26322,3921
732561,21428,26349,3933
732584,21428,26331,3931
732605,21436,26321,3909
732627,21436,26353,3907
732649,21430,26355,3905
732671,21429,26354,3906
732692,21435,26334,3913
732714,21429,26322,3908
732736,21429,26312,3907
732758,21426,26293,3907
732779,21431,26277,3903
732802,21432,26243,3908
732823,21429,26252,3907
732845,21429,26238,3906
732867,21433,26195,3908
732889,21430,26124,3912
732910,21427,26146,3927
732933,21421,26124,3924
732954,21429,26130,3932
732976,21425,26155,3932
732998,21428,26300,3932
733020,21421,26448,3923
733041,21427,26559,3932
733064,21425,26642,3935
733085,21425,26630,3918
733107,21428,26577,3929
733129,21421,26514,3932
733151,21423,26445,3930
733172,21432,26446,3931
733195,21417,26412,3934
733216,21419,26413,3928
733238,21430,26376,3905
733260,21423,26459,3909
733282,21422,26498,3909
733303,21419,26549,3909
733326,21420,26566,3904
733348,21427,26543,3908
733369,21425,26503,3905
733392,21421,26478,3911
733413,21419,26445,3909
733435,21421,26392,3902
733457,21419,26347,3909
733479,21417,26347,3907
733500,21405,26348,3905
733523,21401,26330,3905
733544,21392,26294,3923
733566,21385,26331,3928
733588,21375,26342,3917
733610,21361,26299,3925
733631,21351,26281,3932
733654,21346,26287,3933
733675,21329,26300,3928
733697,21330,26294,3932
733719,21320,26333,3929
733741,21311,26393,3928
733762,21296,26485,3923
733785,21295,26612,3930
733806,21278,26692,3933
733828,21271,26723,3918
733850,21266,26726,3932
733872,21267,26688,3907
733893,21265,26640,3908
733916,21248,26628,3908
733937,21242,26643,3906
733959,21233,26619,3906
733981,21230,26607,3907
734003,21224,26557,3902
734024,21217,26521,3910
734047,21212,26481,3910
734068,21203,26487,3903
734090,21207,26443,3907
734111,21205,26394,3908
734134,21200,26385,3906
734155,21191,26378,3911
734177,21196,26382,3904
734199,21178,26380,3927
734221,21177,26323,3929
734242,21176,26338,3926
734265,21174,26319,3928
734287,21173,26304,3929
734308,21173,26333,3935
734331,21169,26339,3918
734352,21166,26327,3933
734374,21165,26364,3927
734396,21163,26385,3932
734418,21156,26374,3925
734439,21159,26374,3938
734462,21153,26380,3938
734483,21147,26387,3917
734505,21146,26382,3907
734527,21137,26361,3907
734549,21136,26409,3910
734570,21137,26467,3906
734593,21126,26538,3903
734614,21127,26621,3910
734636,21122,26746,3907
734658,21114,26822,3908
734680,21109,26827,3908
734701,21109,26767,3909
734724,21100,26705,3907
734745,21101,26604,3904
734767,21084,26500,3906
734789,21082,26429,3911
734811,21075,26403,3907
734832,21068,26384,3919
734855,21066,26387,3931
734876,21057,26375,3923
734898,21059,26383,3922
734920,21054,26405,3920
734942,21049,26399,3935
734963,21045,26413,3928
734986,21041,26445,3915
735007,21031,26448,3934
735029,21037,26439,3929
735051,21032,26467,3934
735073,21029,26439,3928
735094,21028,26410,3932
735117,21024,26388,3932
735138,21017,26342,3925
735160,21024,26220,3905
735183,21021,26269,3907
735204,21013,26315,3909
735226,21015,26359,3903
735248,21006,26359,3902
735270,21006,26368,3911
735291,20996,26398,3897
735314,20999,26416,3905
735335,20992,26444,3908
735357,20994,26455,3904
735379,20993,26438,3906
735401,20987,26440,3906
735422,20985,26510,3909
735445,20983,26584,3907
735466,20978,26689,3896
735488,20971,26729,3932
735509,20967,26793,3932
735532,20968,26745,3937
735553,20971,26694,3929
735575,20964,26605,3925
735597,20959,26544,3928
735619,20957,26528,3931
735640,20958,26523,3928
735663,20953,26514,3929
735684,20953,26480,3935
735706,20958,26503,3931
735728,20957,26493,3919
735750,20954,26518,3932
735771,20957,26500,3930
735794,20960,26541,3905
735815,20962,26523,3902
735837,20961,26503,3905
735859,20962,26490,3911
735881,20963,26477,3900
735902,20958,26449,3910
735925,20958,26437,3907
735946,20957,26414,3911
735968,20960,26419,3904
735990,20952,26411,3904
736012,20960,26389,3908
736033,20945,26414,3909
736056,20952,26419,3911
736077,20949,26425,3906
736099,20943,26411,3907
736122,20935,26451,3930
736143,20929,26418,3930
736165,20933,26466,3933
736187,20929,26545,3929
736209,20918,26689,3931
736230,20915,26756,3922
736253,20908,26749,3930
736274,20906,26734,3932
736296,20903,26656,3921
736318,20901,26580,3922
736340,20899,26499,3930
736361,20897,26444,3931
736384,20896,26475,3914
736405,20895,26428,3929
736427,20885,26445,3907
736449,20887,26476,3908
736471,20887,26498,3898
736492,20881,26535,3903
736515,20877,26553,3911
736536,20874,26535,3903
736558,20882,26512,3907
736580,20872,26462,3908
736602,20868,26445,3907
736623,20856,26429,3903
736646,20854,26398,3910
736667,20856,26369,3909
736689,20849,26386,3907
736711,20848,26388,3911
736733,20843,26381,3905
736754,20842,26379,3929
736777,20834,26391,3930
736798,20837,26392,3919
736820,20832,26480,3935
736842,20827,26578,3933
736864,20831,26739,3923
736885,20831,26827,3933
736907,20819,26828,3934
736929,20821,26795,3930
736951,20808,26731,3929
736972,20818,26656,3926
736995,20808,26586,3927
737016,20806,26544,3932
737038,20807,26515,3927
737061,20806,26484,3938
737082,20804,26438,3911
737104,20804,26489,3905
737126,20806,26508,3900
737148,20805,26545,3912
737169,20799,26504,3904
737192,20797,26554,3908
737213,20791,26487,3909
737235,20786,26454,3908
737257,20786,26427,3907
737279,20781,26414,3905
737300,20781,26401,3908
737323,20771,26385,3905
737344,20762,26380,3912
737366,20772,26411,3902
737388,20750,26422,3902
737410,20750,26429,3934
737431,20748,26435,3933
737454,20738,26517,3932
737475,20733,26656,3929
737497,20729,26788,3935
737519,20725,26880,3929
737541,20711,26917,3932
737562,20712,26900,3933
737585,20706,26809,3930
737606,20702,26769,3928
737628,20694,26702,3921
737650,20694,26589,3933
737672,20685,26543,3933
737693,20683,26526,3925
737716,20681,26451,3901
737737,20675,26491,3909
737759,20674,26535,3908
737781,20668,26548,3900
737803,20669,26558,3896
737824,20666,26518,3907
737847,20659,26505,3903
737868,20657,26472,3902
737890,20653,26384,3911
737912,20655,26365,3906
737934,20649,26339,3910
737956,20653,26308,3901
737978,20647,26349,3910
738000,20640,26334,3906
738021,20642,26337,3913
738044,20638,26379,3932
738065,20637,26328,3932
738087,20635,26343,3926
738109,20637,26402,3933
738131,20634,26553,3924
738152,20629,26705,3933
738175,20630,26840,3931
