Time,EDA,PPG,Temp
120,,,
720023,21446,26718,3940
720044,21447,26929,3939
720066,21448,27100,3936
720088,21451,27143,3933
720110,21454,27022,3938
720131,21455,26874,3938
720154,21457,26710,3931
720175,21452,26548,3910
720197,21454,26486,3913
720219,21456,26471,3911
720241,21457,26484,3909
720262,21458,26512,3912
720285,21458,26585,3912
720306,21461,26632,3910
720328,21463,26661,3913
720350,21464,26675,3913
720372,21467,26662,3913
720393,21470,26644,3909
720416,21470,26610,3909
720437,21474,26569,3912
720459,21477,26552,3912
720481,21483,26541,3912
720503,21488,26547,3937
720524,21492,26563,3939
720547,21495,26561,3939
720568,21497,26577,3934
720590,21500,26628,3938
720612,21505,26790,3939
720634,21509,27051,3936
720655,21510,27162,3939
720677,21515,27130,3938
720699,21518,26982,3939
720721,21524,26785,3936
720742,21526,26635,3933
720765,21530,26550,3941
720786,21535,26538,3938
720808,21532,26505,3911
720830,21535,26543,3909
720852,21540,26596,3914
720873,21543,26674,3912
720896,21549,26720,3909
720917,21552,26738,3909
720939,21557,26711,3913
720962,21560,26660,3913
720983,21564,26614,3911
721005,21566,26585,3914
721027,21571,26550,3912
721049,21575,26518,3910
721070,21576,26534,3913
721093,21581,26544,3912
721114,21584,26561,3932
721136,21595,26641,3939
721158,21596,26807,3941
721180,21602,27038,3940
721201,21606,27201,3938
721224,21609,27190,3939
721245,21610,27079,3938
721267,21615,26881,3939
721289,21618,26694,3939
721311,21621,26565,3939
721332,21628,26489,3937
721355,21631,26489,3940
721376,21634,26531,3938
721398,21633,26594,3931
721420,21641,26638,3930
721442,21635,26711,3912
721463,21639,26708,3911
721486,21642,26716,3909
721507,21646,26674,3914
721529,21648,26660,3913
721551,21651,26607,3910
721573,21654,26577,3913
721594,21657,26553,3913
721617,21658,26539,3913
721638,21660,26551,3909
721660,21664,26534,3912
721682,21665,26557,3912
721704,21666,26585,3910
721725,21668,26743,3909
721748,21667,27036,3913
721769,21679,27264,3940
721791,21681,27282,3935
721813,21680,27168,3940
721835,21683,26928,3938
721856,21685,26754,3937
721879,21687,26594,3939
721901,21686,26535,3936
721922,21692,26514,3936
721945,21693,26530,3939
721966,21695,26593,3934
721988,21695,26651,3937
722010,21699,26682,3939
722032,21703,26728,3935
722053,21700,26732,3939
722075,21701,26711,3913
722097,21699,26630,3913
722119,21703,26594,3913
722140,21703,26558,3908
722163,21706,26546,3912
722184,21709,26528,3915
722206,21708,26536,3913
722228,21712,26536,3912
722250,21713,26506,3913
722271,21713,26528,3912
722294,21713,26585,3907
722315,21716,26814,3914
722337,21717,27085,3912
722359,21718,27253,3910
722381,21717,27213,3912
722402,21717,27070,3925
722425,21726,26887,3935
722446,21727,26691,3929
722468,21728,26561,3939
722490,21728,26510,3939
722512,21730,26501,3939
722533,21730,26543,3939
722556,21730,26594,3940
722577,21733,26657,3939
722599,21734,26697,3939
722621,21736,26724,3938
722643,21735,26733,3940
722664,21739,26691,3938
722687,21739,26655,3939
722708,21738,26601,3913
722730,21734,26542,3913
722752,21735,26518,3914
722774,21737,26501,3914
722796,21735,26510,3910
722818,21738,26524,3915
722840,21739,26512,3913
722861,21739,26524,3913
722884,21740,26562,3910
722905,21742,26711,3912
722927,21741,26987,3912
722949,21741,27184,3910
722971,21742,27203,3912
722992,21742,27078,3913
723015,21742,26886,3916
723036,21748,26696,3933
723058,21750,26562,3939
723080,21750,26495,3940
723102,21749,26489,3932
723123,21750,26508,3935
723146,21749,26561,3940
723167,21752,26620,3939
723189,21751,26684,3929
723211,21752,26715,3940
723233,21754,26700,3938
723254,21755,26688,3935
723277,21756,26642,3939
