Time,EDA,PPG,Temp
120,,,
720022,29318,26692,3794
720044,29313,26709,3793
720065,29320,26729,3792
720088,29317,26747,3788
720109,29317,26736,3789
720131,29316,26725,3790
720153,29314,26749,3794
720175,29314,26743,3793
720196,29307,26693,3791
720219,29312,26680,3795
720240,29314,26685,3788
720262,29304,26704,3791
720284,29311,26690,3795
720306,29309,26684,3787
720327,29305,26695,3791
720350,29301,26726,3791
720371,29300,26755,3788
720393,29304,26775,3794
720415,29299,26761,3793
720437,29304,26742,3793
720458,29302,26729,3792
720481,29299,26760,3796
720503,29298,26776,3796
720524,29300,26803,3791
720547,29293,26815,3792
720568,29295,26804,3793
720590,29288,26749,3788
720612,29291,26688,3793
720634,29282,26723,3794
720655,29288,26743,3790
720678,29287,26767,3792
720699,29286,26767,3793
720721,29287,26787,3786
720743,29277,26767,3791
720765,29281,26743,3792
720786,29281,26751,3789
720809,29277,26733,3787
720830,29277,26713,3791
720852,29278,26724,3791
720874,29277,26734,3791
720896,29273,26741,3792
720917,29275,26720,3793
720940,29272,26683,3792
720961,29272,26696,3790
720983,29277,26751,3784
721005,29274,26813,3792
721027,29273,26808,3788
721048,29277,26796,3793
721071,29276,26800,3792
721092,29274,26749,3791
721114,29278,26746,3793
721136,29277,26743,3793
721158,29277,26750,3787
721179,29280,26709,3786
721202,29280,26697,3791
721223,29284,26679,3788
721245,29279,26647,3796
721267,29281,26676,3793
721289,29281,26736,3790
721310,29280,26751,3797
721332,29282,26782,3794
721354,29285,26750,3795
721376,29288,26719,3786
721398,29286,26690,3792
721420,29283,26683,3791
721442,29287,26721,3794
721463,29284,26741,3791
721486,29285,26762,3793
721507,29286,26754,3793
721529,29286,26723,3791
721551,29285,26673,3792
721573,29288,26651,3794
721594,29281,26655,3793
721617,29289,26662,3791
721638,29287,26662,3791
721660,29283,26665,3791
721682,29291,26683,3791
721704,29284,26669,3788
721725,29286,26635,3794
721748,29287,26661,3793
721769,29289,26655,3789
721791,29294,26650,3794
721813,29292,26662,3791
721835,29296,26682,3790
721856,29300,26657,3793
721879,29301,26659,3793
721900,29302,26654,3795
721922,29303,26653,3793
721944,29307,26615,3793
721966,29312,26600,3793
721987,29307,26613,3788
722010,29313,26612,3794
722031,29314,26613,3791
722053,29320,26641,3785
722075,29319,26680,3793
722097,29324,26684,3795
722118,29324,26661,3788
722141,29327,26634,3789
722162,29332,26630,3792
722184,29335,26637,3789
722206,29334,26619,3788
722228,29335,26633,3793
722249,29338,26682,3789
722272,29343,26676,3790
722294,29344,26651,3793
722315,29345,26672,3791
722338,29343,26696,3795
722359,29349,26694,3791
722381,29353,26736,3788
722403,29353,26706,3794
722425,29355,26691,3795
722446,29357,26673,3794
722469,29358,26629,3793
722490,29360,26651,3794
722512,29362,26670,3793
722534,29361,26673,3792
722556,29367,26685,3787
722577,29367,26700,3793
722600,29366,26692,3790
722621,29367,26694,3788
722643,29365,26653,3793
722665,29367,26648,3793
722687,29368,26712,3786
722708,29372,26726,3791
722730,29371,26727,3794
722752,29373,26717,3793
722774,29373,26692,3789
722795,29373,26697,3792
722818,29375,26670,3795
722839,29377,26641,3793
722861,29380,26628,3794
722883,29378,26631,3795
722905,29382,26631,3793
722926,29376,26620,3790
722949,29383,26621,3795
722970,29383,26585,3793
722992,29381,26599,3790
723014,29388,26613,3794
723036,29391,26600,3790
723057,29386,26574,3790
723080,29390,26577,3795
723101,29393,26573,3790
723123,29393,26587,3789
723145,29391,26581,3792
723167,29393,26554,3786
723188,29397,26534,3790
723211,29399,26487,3794
723233,29405,26442,3792
723254,29408,26485,3792
723277,29409,26505,3794
723298,29413,26556,3792
723320,29417,26563,3791
723342,29420,26574,3791
723364,29417,26569,3792
723385,29422,26580,3786
723408,29427,26564,3792
723429,29432,26523,3794
723451,29435,26525,3785
723473,29436,26542,3793
723495,29440,26586,3792
723516,29444,26580,3789
723539,29441,26556,3788
723560,29443,26546,3793
723582,29444,26561,3789
723604,29450,26620,3789
723626,29447,26620,3792
723647,29453,26631,3792
723670,29452,26595,3792
723691,29452,26588,3793
723713,29449,26609,3794
723735,29454,26636,3793
723757,29451,26638,3794
723778,29456,26654,3785
723801,29454,26622,3793
723822,29451,26608,3791
723844,29451,26622,3795
723866,29447,26636,3794
723888,29445,26687,3794
723909,29441,26708,3794
723932,29443,26689,3793
723953,29434,26679,3790
723975,29441,26673,3793
723997,29432,26654,3792
724019,29430,26638,3791
724040,29428,26700,3792
724063,29423,26716,3790
724084,29419,26732,3787
724106,29413,26711,3792
724127,29411,26673,3795
724150,29410,26690,3789
724172,29404,26694,3789
724193,29402,26686,3790
724216,29399,26690,3793
724237,29399,26718,3789
724259,29393,26708,3792
724281,29390,26690,3791
724303,29389,26673,3793
724324,29382,26678,3794
724347,29382,26676,3791
724368,29377,26678,3794
724390,29370,26683,3794
724412,29372,26675,3791
724434,29367,26662,3790
724455,29357,26653,3790
724478,29357,26651,3793
724499,29357,26654,3789
724521,29351,26686,3790
724543,29349,26739,3793
724565,29346,26779,3792
724586,29346,26755,3792
724609,29342,26722,3792
724630,29341,26710,3794
724652,29339,26712,3794
724674,29338,26664,3792
724696,29329,26682,3793
724717,29335,26712,3792
724740,29335,26715,3791
724761,29336,26727,3793
724783,29327,26742,3786
724805,29330,26747,3792
724827,29327,26711,3790
724848,29328,26716,3784
724871,29329,26694,3794
724892,29330,26664,3794
724914,29325,26685,3787
724936,29326,26698,3789
724958,29325,26703,3794
724979,29330,26699,3791
725002,29324,26671,3789
725023,29320,26707,3791
725045,29321,26684,3792
725068,29318,26685,3791
725089,29316,26734,3793
725111,29317,26749,3792
725133,29314,26800,3790
725155,29315,26771,3792
725176,29316,26764,3786
725199,29311,26766,3792
725220,29311,26732,3792
