Time,EDA,Heart Rate,Temperature
BEGIN sesh2 FOR 600 SECONDS,,,
1721808080268528,20282.0,22848.0,5794.0
1721808080292036,20288.0,22869.0,5797.0
1721808080301592,20278.0,22931.0,5794.0
1721808080328495,20287.0,22858.0,5792.0
1721808080348471,20282.0,22835.0,5794.0
1721808080371954,20280.0,22783.0,5793.0
1721808080395308,20280.0,22766.0,5797.0
1721808080412000,20279.0,22919.0,5798.0
1721808080448661,20281.0,23032.0,5794.0
1721808080456753,20282.0,23208.0,5797.0
1721808080475317,20283.0,23363.0,5796.0
1721808080485054,20282.0,23514.0,5792.0
1721808080515392,20285.0,23433.0,5796.0
1721808080545444,20281.0,23275.0,5795.0
1721808080554921,20282.0,23120.0,5797.0
1721808080575272,20274.0,22925.0,5791.0
1721808080595017,20275.0,22710.0,5795.0
1721808080638710,20277.0,22623.0,5796.0
1721808080646948,20280.0,22473.0,5792.0
1721808080658530,20274.0,22524.0,5793.0
1721808080678248,20275.0,22475.0,5797.0
1721808080688363,20274.0,22601.0,5793.0
1721808080715311,20275.0,22640.0,5793.0
1721808080751622,20272.0,22708.0,5797.0
1721808080758984,20270.0,22875.0,5794.0
1721808080768392,20265.0,22879.0,5791.0
1721808080801896,20269.0,22828.0,5794.0
1721808080811710,20269.0,22913.0,5794.0
1721808080848733,20269.0,22834.0,5798.0
1721808080856837,20265.0,22855.0,5795.0
1721808080868450,20266.0,22823.0,5796.0
1721808080892067,20264.0,22781.0,5797.0
1721808080911929,20265.0,22671.0,5794.0
1721808080948069,20253.0,22618.0,5798.0
1721808080950463,20253.0,22808.0,5796.0
1721808080974812,20252.0,22734.0,5793.0
1721808080991412,20256.0,22606.0,5793.0
1721808081014826,20260.0,22746.0,5798.0
1721808081028137,20250.0,22776.0,5797.0
1721808081051442,20252.0,22932.0,5794.0
1721808081074730,20247.0,23169.0,5793.0
1721808081091443,20247.0,23320.0,5794.0
1721808081115203,20244.0,23397.0,5795.0
1721808081158389,20244.0,23342.0,5794.0
1721808081162796,20246.0,23369.0,5795.0
1721808081175040,20247.0,23249.0,5796.0
1721808081198638,20237.0,22966.0,5795.0
1721808081218382,20241.0,22930.0,5793.0
1721808081235310,20240.0,22719.0,5794.0
1721808081255334,20238.0,22604.0,5797.0
1721808081278666,20236.0,22568.0,5794.0
1721808081291791,20238.0,22516.0,5800.0
1721808081321940,20241.0,22498.0,5792.0
1721808081331784,20242.0,22646.0,5793.0
1721808081361927,20241.0,22669.0,5794.0
1721808081381769,20236.0,22763.0,5796.0
1721808081395335,20234.0,22900.0,5794.0
1721808081412038,20235.0,22900.0,5794.0
1721808081441910,20236.0,22907.0,5794.0
1721808081451704,20238.0,22879.0,5793.0
1721808081475377,20236.0,22854.0,5795.0
1721808081485266,20239.0,22789.0,5796.0
1721808081512070,20234.0,22738.0,5796.0
1721808081531845,20242.0,22751.0,5794.0
1721808081555297,20241.0,22811.0,5794.0
1721808081578649,20236.0,22795.0,5796.0
1721808081595379,20237.0,22831.0,5798.0
1721808081615170,20242.0,22846.0,5798.0
1721808081635176,20247.0,23008.0,5794.0
1721808081655286,20251.0,22841.0,5794.0
1721808081675442,20255.0,22900.0,5794.0
1721808081698767,20261.0,23004.0,5793.0
1721808081718510,20266.0,23299.0,5794.0
1721808081735419,20278.0,23386.0,5794.0
1721808081755241,20283.0,23490.0,5794.0
1721808081775199,20287.0,23476.0,5798.0
1721808081801891,20295.0,23359.0,5798.0
1721808081821715,20303.0,23141.0,5796.0
1721808081841506,20309.0,22923.0,5795.0
1721808081854842,20321.0,22690.0,5795.0
1721808081881665,20329.0,22527.0,5794.0
1721808081904998,20330.0,22492.0,5795.0
1721808081922164,20338.0,22352.0,5796.0
1721808081941542,20352.0,22351.0,5795.0
1721808081961558,20363.0,22536.0,5797.0
1721808081984856,20373.0,22566.0,5795.0
1721808082001628,20379.0,22754.0,5794.0
1721808082021815,20396.0,22834.0,5794.0
1721808082038225,20398.0,23069.0,5798.0
1721808082058187,20400.0,23073.0,5793.0
1721808082071613,20418.0,23071.0,5796.0
1721808082094930,20429.0,23165.0,5793.0
1721808082118080,20440.0,23097.0,5798.0
1721808082128823,20453.0,23153.0,5797.0
1721808082154741,20462.0,23018.0,5795.0
1721808082178105,20479.0,23040.0,5795.0
1721808082200051,20488.0,23137.0,5794.0
1721808082217975,20498.0,22839.0,5797.0
1721808082238394,20508.0,22752.0,5796.0
1721808082254959,20520.0,22681.0,5797.0
1721808082275335,20524.0,22719.0,5796.0
