Delay= 19552
Source file: EDA_withMillis_noAccel_Final.ino
22 26436 31601 4510
22 26372 31602 4474
21 26394 31603 4511
23 26346 31602 4549
21 26377 31600 4529
23 26401 31601 4510
21 26404 31601 4509
22 26316 31604 4493
22 26394 31603 4526
22 26346 31602 4510
22 26417 31602 4492
22 26383 31602 4474
21 26416 31602 4492
23 26450 31602 4511
21 26432 31605 4546
23 26478 31604 4527
21 26513 31604 4529
23 26580 31605 4509
21 26536 31605 4510
22 26482 31603 4528
23 26443 31604 4494
21 26519 31605 4492
23 26418 31601 4491
21 26448 31602 4510
22 26423 31603 4492
22 26392 31602 4528
22 26368 31602 4511
22 26368 31603 4507
22 26323 31599 4526
21 26403 31601 4510
23 26348 31604 4508
21 26367 31603 4529
23 26338 31602 4510
21 26398 31603 4511
22 26433 31600 4510
22 26438 31601 4492
22 26324 31601 4547
22 26398 31603 4546
22 26439 31601 4512
21 26536 31598 4508
23 26585 31603 4508
21 26633 31602 4509
23 26543 31606 4494
21 26555 31602 4510
22 26514 31602 4491
22 26451 31603 4491
22 26434 31602 4492
22 26398 31603 4512
22 26339 31602 4528
21 26448 31602 4528
23 26370 31605 4526
21 26402 31604 4509
23 26466 31603 4526
21 26484 31603 4530
23 26515 31602 4475
21 26544 31604 4491
22 26436 31606 4509
23 26400 31605 4510
21 26228 31605 4495
23 26206 31605 4545
21 26273 31605 4527
22 26337 31608 4509
22 26424 31606 4509
22 26417 31604 4509
22 26373 31606 4512
22 26345 31607 4475
21 26363 31606 4513
23 26341 31606 4492
21 26365 31603 4491
23 26398 31605 4529
21 26357 31602 4529
22 26387 31603 4492
22 26430 31604 4510
22 26339 31604 4509
22 26434 31603 4508
22 26449 31602 4530
21 26425 31600 4529
23 26508 31602 4510
21 26552 31601 4491
23 26412 31601 4491
21 26459 31601 4530
22 26400 31602 4530
22 26443 31602 4528
22 26337 31602 4527
22 26382 31604 4491
22 26412 31601 4492
21 26528 31603 4492
23 26532 31605 4492
21 26532 31603 4510
23 26503 31605 4492
21 26526 31604 4510
22 26460 31603 4547
22 26486 31602 4511
22 26470 31602 4493
23 26438 31604 4527
21 26399 31603 4509
23 26339 31605 4528
21 26418 31600 4512
22 26399 31604 4529
22 26418 31602 4475
22 26406 31604 4511
22 26427 31603 4492
22 26377 31601 4529
21 26370 31601 4511
23 26391 31601 4528
21 26372 31602 4525
23 26427 31602 4491
21 26358 31604 4510
22 26429 31603 4509
22 26453 31603 4528
22 26442 31604 4509
22 26571 31603 4509
22 26562 31603 4491
21 26498 31602 4528
23 26554 31601 4531
21 26482 31601 4527
23 26487 31601 4527
21 26413 31600 4509
22 26411 31602 4511
22 26402 31603 4531
22 26379 31604 4529
22 26416 31602 4491
22 26429 31602 4491
21 26482 31602 4509
23 26431 31601 4530
21 26375 31604 4510
23 26447 31602 4528
21 26417 31602 4527
22 26389 31602 4491
22 26365 31605 4510
22 26308 31603 4546
23 26291 31603 4529
21 26310 31602 4474
23 26388 31602 4491
21 26440 31605 4491
22 26532 31603 4529
22 26604 31604 4494
22 26628 31605 4528
22 26583 31602 4508
22 26486 31603 4473
21 26561 31603 4476
23 26544 31602 4511
21 26559 31604 4493
23 26499 31603 4475
21 26449 31599 4510
22 26416 31602 4511
22 26430 31600 4495
22 26491 31602 4512
22 26447 31602 4528
22 26420 31600 4527
21 26409 31605 4490
23 26404 31599 4493
21 26398 31604 4509
23 26325 31602 4529
21 26319 31603 4510
22 26370 31602 4509
22 26301 31600 4474
22 26402 31604 4512
22 26459 31603 4527
22 26520 31604 4529
21 26553 31601 4527
23 26526 31602 4490
21 26469 31602 4492
23 26449 31601 4494
21 26359 31606 4528
22 26379 31604 4509
23 26368 31606 4492
21 26404 31603 4511
23 26418 31606 4513
21 26437 31603 4528
22 26431 31604 4528
22 26376 31603 4510
22 26421 31602 4509
22 26341 31601 4511
22 26390 31602 4476
22 26415 31601 4511
22 26413 31604 4474
21 26410 31602 4510
23 26377 31602 4511
21 26385 31601 4495
23 26366 31603 4528
21 26405 31602 4529
22 26461 31603 4508
22 26526 31600 4509
22 26515 31603 4527
22 26519 31601 4494
22 26500 31600 4511
21 26420 31602 4510
23 26445 31599 4508
21 26418 31602 4510
23 26317 31600 4497
21 26359 31600 4528
22 26378 31601 4528
22 26378 31600 4527
22 26495 31601 4509
22 26477 31602 4510
22 26436 31604 4510
21 26373 31602 4511
23 26446 31603 4493
21 26394 31599 4511
23 26413 31604 4492
21 26392 31601 4494
22 26416 31601 4530
23 26442 31603 4529
21 26450 31602 4527
23 26478 31599 4509
21 26564 31601 4512
22 26563 31600 4511
22 26419 31601 4529
22 26441 31602 4492
22 26396 31601 4492
22 26395 31602 4493
21 26348 31602 4494
23 26363 31602 4512
21 26382 31602 4510
23 26451 31605 4528
21 26426 31604 4473
23 26424 31603 4529
21 26437 31603 4511
22 26364 31600 4529
22 26384 31602 4511
22 26436 31605 4511
22 26383 31604 4492
22 26386 31602 4513
21 26393 31603 4512
23 26437 31602 4530
21 26452 31603 4527
23 26514 31602 4509
21 26508 31604 4491
22 26457 31603 4527
22 26487 31600 4528
22 26473 31602 4509
22 26466 31604 4510
22 26373 31603 4511
21 26376 31601 4493
23 26385 31602 4530
21 26366 31603 4511
23 26413 31601 4528
21 26391 31604 4509
22 26448 31604 4510
23 26409 31602 4528
21 26439 31606 4512
23 26418 31605 4491
21 26385 31600 4491
22 26365 31605 4491
22 26398 31602 4495
22 26419 31604 4547
22 26511 31605 4512
22 26421 31601 4510
21 26475 31602 4509
23 26474 31605 4511
21 26508 31603 4527
23 26411 31602 4530
21 26400 31603 4509
23 26453 31602 4509
21 26447 31602 4491
22 26401 31601 4475
22 26442 31601 4564
22 26393 31601 4547
22 26380 31602 4509
22 26415 31606 4527
21 26416 31604 4493
23 26405 31602 4527
21 26383 31604 4511
23 26376 31601 4510
21 26399 31605 4491
22 26375 31601 4510
22 26363 31602 4494
22 26419 31605 4548
22 26395 31602 4529
22 26491 31604 4511
21 26484 31602 4491
23 26493 31600 4490
21 26482 31602 4508
23 26489 31601 4512
21 26445 31602 4493
22 26417 31599 4492
23 26341 31601 4493
21 26303 31600 4474
23 26406 31600 4495
21 26427 31599 4546
22 26450 31601 4509
22 26433 31602 4527
22 26439 31601 4510
22 26441 31604 4528
22 26387 31601 4511
21 26440 31603 4529
23 26407 31603 4492
21 26487 31602 4509
23 26472 31605 4510
21 26476 31605 4547
22 26461 31601 4529
22 26518 31605 4511
22 26501 31602 4527
22 26539 31604 4510
22 26488 31604 4529
22 26474 31600 4529
22 26446 31603 4511
21 26424 31601 4493
23 26371 31602 4510
21 26372 31602 4510
23 26397 31603 4547
21 26396 31602 4528
22 26421 31602 4510
22 26448 31603 4508
22 26365 31601 4509
22 26368 31602 4527
22 26356 31600 4529
21 26396 31601 4511
23 26411 31602 4491
21 26459 31603 4510
23 26455 31603 4511
22 26519 31598 4510
21 26560 31600 4528
23 26513 31601 4510
21 26512 31602 4527
23 26450 31601 4474
21 26402 31602 4509
22 26399 31600 4527
22 26382 31601 4510
22 26407 31603 4492
22 26325 31599 4508
22 26384 31601 4488
21 26402 31602 4532
23 26462 31601 4530
21 26433 31600 4528
23 26421 31603 4509
21 26422 31604 4509
22 26398 31601 4527
22 26404 31603 4528
22 26495 31602 4510
22 26437 31602 4491
22 26527 31603 4493
22 26531 31603 4510
22 26541 31604 4529
21 26512 31603 4511
23 26573 31602 4510
21 26494 31605 4526
23 26472 31605 4490
21 26456 31603 4528
22 26398 31604 4512
22 26412 31604 4529
22 26417 31602 4475
22 26382 31606 4490
22 26446 31602 4490
21 26395 31604 4510
23 26472 31604 4510
21 26433 31602 4527
23 26340 31603 4526
22 26357 31603 4509
21 26345 31602 4511
23 26374 31602 4530
21 26293 31602 4511
23 26453 31602 4510
21 26523 31601 4509
22 26632 31602 4492
22 26618 31604 4513
22 26544 31601 4564
22 26545 31603 4528
22 26487 31604 4526
21 26458 31599 4490
