Time,EDA,PPG,Temp
120,,,
120017,13387,26600,3984
120039,13390,26590,3986
120061,13392,26575,3985
120083,13394,26584,3986
120104,13396,26607,3986
120127,13394,26629,3985
120148,13394,26625,3985
120170,13391,26622,3984
120192,13388,26611,3984
120214,13385,26613,3983
120235,13377,26621,3984
120258,13370,26632,3985
120279,13365,26748,3984
120301,13355,26938,3985
120323,13345,27186,3984
120345,13339,27378,3985
120366,13333,27470,3985
120389,13330,27401,3985
120410,13329,27215,3985
120432,13329,26967,3984
120454,13332,26751,3986
120476,13336,26589,3985
120497,13344,26505,3985
120520,13354,26481,3987
120541,13367,26508,3985
120563,13381,26577,3985
120585,13399,26668,3985
120607,13418,26746,3985
120628,13438,26796,3985
120651,13464,26821,3984
120672,13492,26817,3985
120694,13523,26775,3984
120715,13558,26727,3984
120738,13594,26678,3985
120759,13634,26612,3984
120781,13675,26574,3984
120804,13718,26559,3985
120825,13764,26543,3984
120847,13808,26552,3983
120869,13854,26585,3985
120891,13901,26604,3984
120912,13948,26631,3983
120935,13995,26664,3983
120956,14041,26662,3985
120978,14089,26656,3984
121000,14135,26657,3984
121022,14180,26645,3984
121043,14229,26633,3984
121066,14275,26620,3983
121087,14319,26607,3984
121109,14366,26621,3985
121131,14409,26613,3984
121153,14452,26616,3986
121174,14494,26608,3985
121197,14536,26639,3985
121218,14577,26708,3984
121240,14617,26919,3983
121262,14655,27166,3985
121284,14693,27403,3983
121305,14729,27550,3985
121328,14763,27546,3983
121349,14799,27390,3985
121371,14832,27140,3985
121393,14864,26891,3984
121415,14893,26717,3982
121436,14926,26620,3986
121459,14952,26579,3985
121480,14983,26590,3986
121502,15007,26629,3984
121524,15036,26689,3984
121546,15061,26764,3984
121567,15085,26837,3986
121590,15108,26869,3986
121611,15132,26873,3985
121633,15153,26832,3985
121655,15172,26775,3984
121677,15193,26705,3985
121698,15213,26644,3985
121721,15231,26591,3984
121743,15249,26565,3985
121764,15267,26542,3985
121787,15283,26555,3985
121808,15301,26574,3985
121830,15316,26596,3984
121852,15331,26630,3985
121874,15345,26661,3986
121895,15361,26686,3985
121918,15376,26686,3985
121939,15388,26667,3983
121961,15400,26652,3983
121983,15412,26635,3985
122005,15425,26636,3984
122026,15437,26627,3985
122049,15448,26634,3985
122070,15458,26606,3985
122092,15466,26601,3985
122113,15478,26632,3983
122136,15486,26632,3985
122157,15494,26636,3985
122179,15503,26689,3983
122201,15509,26839,3986
122223,15519,27057,3984
122244,15524,27299,3986
122267,15532,27442,3984
122288,15537,27496,3985
122310,15541,27397,3985
122332,15546,27229,3985
122354,15549,27019,3986
122375,15551,26835,3984
122398,15552,26709,3982
122419,15555,26633,3986
122441,15555,26606,3985
122463,15555,26579,3984
122485,15555,26636,3986
122506,15556,26715,3985
122529,15555,26816,3984
122550,15552,26875,3985
122572,15549,26896,3986
122594,15548,26880,3984
122616,15544,26835,3983
122637,15540,26766,3985
122660,15535,26695,3983
122682,15532,26641,3984
122703,15528,26592,3985
122726,15524,26572,3985
122747,15520,26576,3983
122769,15513,26602,3984
122791,15508,26614,3983
122813,15503,26622,3983
122834,15498,26652,3985
122857,15492,26668,3985
122878,15487,26684,3985
122900,15480,26695,3985
122922,15475,26708,3986
122944,15469,26683,3984
122965,15463,26681,3985
122988,15455,26671,3985
123009,15449,26668,3984
123031,15440,26660,3983
123053,15437,26658,3985
123075,15429,26642,3986
123096,15419,26637,3983
123119,15413,26643,3985
123140,15407,26732,3983
123162,15397,26922,3985
123184,15390,27152,3984
123206,15384,27373,3984
123227,15376,27501,3984
123250,15365,27493,3985
123271,15359,27393,3985
123293,15349,27189,3984
123315,15339,26983,3985
123337,15330,26819,3985
123358,15321,26697,3986
123381,15310,26627,3985
123402,15300,26601,3984
123424,15293,26611,3984
