Time,EDA,PPG,Temp
120,,,
720008,18412,26617,3959
720031,18410,26642,3958
720052,18410,26711,3960
720074,18406,26777,3958
720096,18406,26821,3960
720118,18404,26853,3959
720139,18400,26861,3959
720162,18400,26846,3956
720183,18398,26791,3958
720205,18398,26737,3959
720228,18394,26664,3959
720249,18391,26624,3958
720271,18392,26614,3959
720293,18392,26600,3961
720315,18393,26607,3958
720336,18388,26636,3957
720359,18392,26676,3959
720380,18391,26709,3959
720402,18389,26730,3958
720424,18388,26723,3960
720446,18388,26705,3958
720467,18389,26688,3958
720490,18392,26677,3958
720511,18389,26679,3960
720533,18392,26655,3958
720554,18392,26659,3957
720577,18393,26669,3959
720598,18393,26667,3957
720620,18394,26674,3959
720642,18397,26672,3959
720664,18396,26672,3959
720685,18398,26650,3959
720708,18402,26668,3958
720729,18405,26757,3957
720751,18405,26937,3958
720773,18409,27171,3958
720795,18415,27350,3959
720816,18416,27395,3959
720839,18421,27308,3959
720860,18424,27151,3958
720882,18432,26945,3958
720904,18435,26786,3959
720926,18441,26693,3960
720947,18449,26643,3958
720970,18452,26640,3958
720991,18460,26634,3958
721013,18466,26679,3956
721035,18473,26752,3960
721057,18481,26800,3958
721078,18492,26842,3958
721101,18498,26865,3959
721122,18507,26826,3959
721144,18517,26789,3959
721167,18525,26748,3957
721188,18534,26699,3959
721210,18545,26650,3956
721232,18557,26608,3961
721254,18564,26625,3957
721275,18575,26632,3958
721298,18587,26640,3957
721319,18599,26650,3960
721341,18608,26662,3959
721363,18619,26670,3958
721385,18632,26680,3958
721406,18640,26699,3959
721429,18652,26692,3960
721450,18662,26691,3958
721472,18673,26681,3958
721494,18682,26675,3961
721516,18692,26682,3957
721537,18703,26664,3959
721560,18713,26664,3958
721581,18720,26652,3958
721603,18732,26688,3957
721625,18740,26673,3960
721647,18749,26701,3957
721668,18758,26731,3957
721691,18764,26827,3960
721712,18772,27004,3959
721734,18778,27220,3960
721756,18787,27381,3957
721778,18793,27430,3957
721799,18800,27343,3959
721822,18806,27177,3958
721843,18810,26976,3959
721865,18819,26799,3958
721887,18820,26675,3959
721909,18827,26612,3958
721930,18831,26587,3960
721952,18832,26603,3961
721974,18837,26655,3958
721996,18842,26748,3959
722017,18841,26828,3959
722040,18844,26875,3958
722061,18847,26892,3959
722083,18847,26889,3959
722106,18851,26839,3957
722127,18851,26792,3957
722149,18853,26715,3958
722171,18854,26641,3960
722193,18855,26596,3959
722214,18855,26585,3959
722237,18854,26602,3959
722258,18856,26629,3956
722280,18858,26656,3958
722302,18857,26670,3959
722324,18856,26701,3959
722345,18856,26703,3960
722368,18856,26696,3959
722389,18857,26693,3958
722411,18855,26664,3959
722433,18855,26657,3960
722455,18853,26668,3958
722476,18852,26668,3958
722499,18846,26662,3958
722520,18846,26652,3959
722542,18844,26637,3960
722564,18843,26642,3957
722586,18841,26658,3959
722607,18838,26645,3957
722630,18836,26681,3957
722651,18833,26779,3957
722673,18829,26971,3961
722695,18828,27198,3958
722717,18824,27356,3960
722738,18821,27392,3960
722761,18815,27304,3959
722782,18814,27126,3959
722804,18810,26928,3961
722826,18805,26762,3960
722848,18803,26659,3959
722869,18798,26632,3960
722892,18792,26614,3960
722913,18790,26643,3958
722935,18784,26696,3958
722957,18781,26765,3957
722979,18775,26838,3957
723001,18770,26867,3960
723023,18766,26880,3959
723045,18760,26864,3958
723066,18757,26821,3959
723089,18751,26751,3959
723110,18747,26697,3958
723132,18743,26662,3959
723154,18738,26635,3960
723176,18734,26639,3959
723197,18730,26635,3958
723220,18725,26647,3960
723241,18721,26646,3957
723263,18719,26680,3959
723285,18716,26698,3960
723307,18708,26701,3959
723328,18707,26710,3959
723350,18700,26722,3957
723372,18698,26720,3959
723394,18696,26706,3959
723415,18691,26690,3960
723438,18688,26682,3958
723459,18683,26675,3959
723481,18679,26667,3959
723503,18676,26667,3957
723525,18672,26655,3959
723546,18670,26667,3958
723569,18666,26667,3958
723590,18661,26697,3959
723612,18658,26773,3959
723634,18656,26919,3958
723656,18652,27124,3959
723677,18649,27298,3958
723700,18646,27375,3957
723721,18642,27337,3958
723743,18639,27199,3959
723765,18636,27028,3957
723787,18631,26868,3959
723808,18628,26784,3959
723831,18623,26699,3959
723852,18620,26673,3959
723874,18616,26686,3959
723897,18611,26715,3959
723918,18607,26760,3959
723940,18604,26816,3959
723962,18599,26858,3958
723984,18596,26882,3958
724005,18594,26865,3959
724028,18590,26829,3960
724049,18587,26791,3957
724071,18584,26748,3959
724093,18580,26701,3958
724115,18576,26670,3958
