Time,EDA,PPG,Temp
120,,,
720005,24964,25854,4086
720030,24964,25804,4092
720053,24962,25780,4088
720077,24960,25779,4087
720101,24962,25767,4087
720125,24960,25772,4087
720150,24959,25743,4088
720173,24957,25775,4088
720198,24958,25846,4089
720221,24958,26044,4089
720245,24956,26293,4088
720269,24956,26502,4087
720293,24954,26541,4088
720318,24954,26406,4088
720341,24952,26201,4090
720366,24952,26042,4087
720389,24952,25872,4087
720413,24952,25744,4091
720437,24951,25661,4088
720461,24951,25673,4086
720485,24951,25698,4086
720509,24951,25746,4089
720534,24950,25846,4090
720557,24950,25948,4087
720581,24948,25982,4087
720605,24949,25974,4086
720629,24949,25924,4087
720653,24950,25880,4088
720677,24950,25834,4087
720702,24948,25780,4086
720725,24948,25702,4089
720749,24951,25727,4087
720773,24948,25767,4087
720797,24951,25854,4087
720821,24950,26072,4089
720845,24948,26372,4088
720868,24949,26584,4086
720893,24949,26666,4089
720917,24948,26505,4087
720941,24949,26296,4088
720965,24950,26074,4089
720989,24952,25903,4090
721013,24949,25790,4088
721036,24950,25703,4087
721061,24952,25655,4090
721085,24950,25709,4088
721109,24949,25793,4087
721133,24950,25881,4086
721157,24950,25949,4088
721181,24953,25975,4088
721204,24952,25965,4085
721229,24952,25989,4086
721252,24952,25920,4085
721277,24953,25863,4087
721301,24954,25800,4091
721325,24955,25746,4086
721349,24955,25718,4087
721372,24958,25707,4090
721397,24958,25716,4088
721420,24957,25758,4088
721445,24958,25956,4087
721469,24959,26273,4087
721493,24960,26581,4088
721517,24963,26732,4086
721540,24965,26667,4086
721565,24966,26461,4087
721588,24969,26211,4089
721613,24971,25999,4090
721636,24974,25797,4091
721661,24977,25742,4088
721685,24981,25708,4091
721708,24987,25696,4089
721733,24988,25735,4088
721756,24993,25803,4086
721781,24997,25899,4087
721804,25001,25930,4086
721828,25008,25918,4086
721853,25012,25950,4088
721876,25017,25954,4087
721901,25022,25887,4087
721924,25028,25834,4086
721949,25036,25782,4084
721972,25039,25750,4087
721996,25045,25712,4087
722020,25054,25700,4091
722044,25057,25753,4087
722069,25061,25791,4087
722092,25066,25914,4086
722117,25071,26194,4088
722140,25078,26514,4087
722164,25081,26655,4087
722188,25085,26623,4086
722212,25091,26442,4086
722237,25094,26229,4088
722260,25100,26019,4091
722285,25103,25876,4086
722308,25107,25750,4089
722332,25113,25687,4090
722356,25116,25713,4086
722380,25119,25760,4087
722404,25121,25815,4086
722428,25125,25893,4087
722453,25128,25940,4088
722476,25131,26002,4087
722500,25133,25964,4086
722524,25136,25894,4086
722548,25139,25831,4085
722572,25141,25787,4087
722596,25144,25743,4087
722619,25146,25734,4086
722644,25148,25732,4091
722668,25151,25743,4090
722692,25150,25788,4087
722716,25153,25776,4086
722740,25152,25807,4087
722764,25155,25971,4086
722787,25156,26273,4087
722812,25156,26567,4089
722836,25157,26663,4086
722860,25158,26571,4090
722884,25159,26360,4086
722908,25161,26111,4086
722932,25158,25947,4086
722955,25159,25832,4087
722980,25162,25736,4091
723003,25158,25725,4086
723028,25159,25752,4089
723052,25158,25796,4087
723076,25158,25868,4087
723100,25159,25916,4087
723123,25158,25970,4087
723148,25157,25969,4086
723171,25157,25916,4086
723196,25156,25892,4091
723220,25157,25859,4090
723244,25154,25821,4088
723268,25153,25792,4086
723291,25154,25763,4089
723316,25151,25734,4086
723339,25149,25726,4086
723364,25147,25715,4087
723387,25146,25727,4087
723412,25147,25851,4087
723436,25143,26061,4086
723459,25142,26431,4087
723484,25141,26696,4086
723507,25137,26757,4088
723532,25137,26618,4090
723555,25134,26339,4086
723579,25132,26107,4088
723604,25132,25906,4091
723627,25129,25788,4087
723652,25127,25753,4087
723675,25124,25722,4086
723700,25123,25750,4084
723723,25121,25813,4087
723747,25118,25873,4085
723771,25116,25943,4087
723795,25114,25966,4087
723820,25112,25964,4087
723843,25109,25930,4088
723868,25109,25870,4088
723891,25103,25823,4086
723915,25102,25780,4087
723939,25101,25743,4088
723963,25096,25770,4086
723988,25093,25741,4086
724011,25090,25770,4087
724036,25087,25785,4087
724059,25086,25754,4086
724083,25081,25758,4087
724107,25077,25767,4088
724131,25075,25838,4085
724155,25071,26057,4088
724179,25072,26391,4089
724204,25067,26647,4087
724227,25063,26724,4086
724251,25063,26596,4091
724275,25059,26421,4088
724299,25055,26165,4088
724323,25053,25958,4085
724347,25050,25833,4087
724371,25047,25783,4086
724395,25044,25775,4088
724419,25041,25801,4088
724443,25038,25839,4086
724467,25036,25895,4087
724491,25032,25953,4088
724515,25030,25926,4088
724538,25027,25927,4087
724563,25027,25902,4091
724587,25022,25844,4086
724611,25020,25797,4087
724635,25018,25772,4087
724659,25015,25690,4086
724683,25012,25708,4087
724706,25010,25731,4086
724731,25007,25755,4087
724755,25005,25758,4086
724779,25002,25756,4087
724803,25002,25766,4087
724827,24998,25778,4087
724851,24996,25794,4087
724874,24994,25786,4089
724899,24994,25842,4088
724922,24990,26065,4087
724947,24988,26342,4088
724971,24986,26596,4086
724994,24984,26686,4087
725019,24983,26565,4088
725042,24980,26374,4087
725067,24979,26185,4088
725090,24976,25959,4087
725115,24976,25848,4087
725139,24975,25775,4087
725162,24972,25728,4087
725187,24970,25725,4086
725210,24971,25754,4090
725235,24968,25854,4086
725258,24964,25909,4087
725283,24963,25979,4086
725306,24962,25939,4086
725330,24962,25912,4087
725355,24958,25845,4086
725378,24957,25787,4087
725403,24955,25721,4088
725426,24954,25736,4088
725451,24953,25741,4091
725474,24951,25762,4087
725498,24949,25783,4085
725523,24951,25791,4087
725546,24948,25794,4085
725571,24945,25798,4087
725594,24942,25810,4088
725618,24942,25908,4086
725642,24939,26162,4087
725666,24938,26447,4087
725690,24936,26639,4090
725714,24935,26624,4086
725739,24933,26500,4086
725762,24933,26263,4087
725786,24930,26008,4087
725810,24929,25847,4088
725834,24928,25688,4090
725858,24929,25631,4088
725882,24925,25646,4086
725907,24923,25701,4089
725930,24922,25747,4086
725954,24921,25856,4089
725978,24921,25922,4086
726002,24918,25945,4086
726026,24919,25896,4086
726050,24918,25870,4086
726074,24918,25859,4086
726098,24917,25816,4086
726122,24914,25779,4088
726146,24913,25749,4087
726170,24914,25727,4090
726194,24912,25735,4089
726218,24910,25721,4086
726242,24910,25723,4087
726266,24908,25785,4086
726290,24910,25851,4085
726314,24907,25835,4085
726338,24905,25772,4087
726362,24904,25694,4087
726386,24903,25802,4091
726410,24904,26016,4090
726434,24902,26204,4087
726457,24901,26230,4088
726482,24901,26124,4088
726506,24898,25955,4086
726530,24897,25786,4086
726554,24894,25656,4086
726577,24894,25593,4086
726602,24892,25554,4088
726625,24891,25556,4087
726650,24890,25570,4087
726674,24888,25590,4086
726698,24886,25641,4087
726722,24885,25683,4089
726745,24883,25691,4086
726770,24883,25677,4086
726793,24880,25674,4090
726818,24879,25739,4089
726841,24877,25831,4087
726866,24875,25887,4085
726890,24873,25862,4086
726913,24873,25853,4087
726938,24873,25844,4084
726961,24870,25853,4086
726986,24869,25871,4087
727009,24869,25872,4089
727033,24868,25885,4086
727058,24870,25872,4086
727081,24866,25864,4086
727106,24865,25830,4085
727129,24867,25772,4088
727154,24864,25817,4086
727177,24863,25983,4087
727201,24862,26251,4088
727225,24861,26516,4089
727249,24862,26613,4087
727274,24860,26601,4086
727297,24860,26409,4086
727322,24859,26222,4087
727345,24857,26049,4089
727369,24861,25944,4090
727393,24857,25875,4086
727417,24856,25834,4087
727442,24857,25836,4091
727465,24855,25877,4087
727490,24853,25913,4086
727513,24853,25870,4085
727537,24852,25842,4087
727561,24851,25892,4090
727585,24851,25950,4087
727609,24848,25975,4086
727633,24848,25985,4087
727657,24848,25992,4087
727681,24848,25944,4090
727705,24848,25898,4087
727729,24848,25912,4086
727753,24850,25889,4091
727777,24849,25856,4091
727801,24851,25838,4085
727824,24851,25826,4087
727849,24852,25844,4086
727873,24852,25835,4086
727897,24853,25843,4087
727921,24853,25846,4087
727945,24855,25953,4087
727969,24854,26247,4087
727992,24855,26538,4087
728017,24858,26673,4087
728041,24856,26653,4086
728065,24856,26488,4090
728089,24858,26239,4089
728113,24856,26040,4087
728137,24856,25884,4085
728160,24857,25774,4087
728185,24857,25738,4087
728208,24857,25721,4086
728233,24857,25770,4085
728257,24858,25851,4086
728280,24858,25938,4088
728305,24858,25996,4088
728328,24861,25986,4087
728353,24860,25966,4086
728376,24860,25890,4087
728401,24862,25785,4089
728425,24860,25764,4087
728448,24860,25709,4086
728473,24861,25707,4086
728496,24862,25726,4086
728521,24861,25738,4087
728544,24862,25732,4088
728569,24863,25761,4087
728592,24864,25756,4086
728616,24865,25781,4087
728641,24864,25790,4090
728664,24865,25982,4087
728689,24865,26287,4087
728712,24867,26550,4089
728736,24866,26704,4087
728760,24866,26663,4088
728784,24866,26464,4087
728809,24867,26210,4087
728832,24866,26020,4086
728857,24867,25895,4087
728880,24866,25769,4086
728904,24865,25698,4087
728928,24866,25700,4086
728952,24867,25783,4086
728976,24867,25860,4087
729000,24866,25883,4089
729025,24866,25868,4088
729048,24868,25885,4088
729072,24864,25877,4087
729096,24863,25776,4086
729120,24861,25664,4087
729144,24860,25567,4089
729168,24859,25546,4087
729192,24857,25523,4086
729216,24856,25525,4087
729240,24856,25487,4085
729264,24854,25516,4087
729288,24856,25533,4089
729312,24853,25600,4087
729336,24852,25649,4087
729359,24854,25831,4088
729384,24853,26177,4087
729408,24852,26503,4086
729432,24853,26693,4086
729456,24854,26714,4086
729480,24855,26588,4087
729504,24854,26403,4085
729527,24852,25798,4086
729552,24850,25303,4088
729576,24844,25211,4085
729600,24826,25232,4090
729624,24797,25358,4087
729648,24757,25553,4087
729672,24710,25748,4090
729695,24653,25959,4086
729720,24591,26047,4085
729743,24530,26086,4087
729768,24468,25949,4085
729792,24410,25771,4087
729815,24362,25701,4086
729840,24329,25703,4087
729863,24305,25745,4087
729888,24294,25764,4086
729911,24293,25785,4086
729936,24299,25811,4085
729960,24313,25903,4087
729983,24332,26000,4089
730008,24357,26016,4091
730031,24381,26033,4086
730056,24407,26022,4086
730079,24435,25977,4087
730104,24464,25997,4087
730127,24492,26180,4086
730151,24519,26547,4085
730176,24547,26888,4087
730199,24572,27074,4086
730224,24597,27019,4088
730247,24622,26770,4088
730272,24641,26459,4084
730295,24661,26192,4086
730319,24681,25923,4087
730344,24697,25778,4086
730367,24713,25704,4087
730392,24726,25747,4087
730415,24740,25849,4086
730440,24753,25905,4087
730463,24763,25982,4087
730487,24774,25997,4086
730511,24782,25969,4088
730535,24791,25968,4087
730560,24801,25954,4089
730583,24806,25929,4087
730607,24812,25848,4087
730631,24820,25812,4090
730655,24824,25839,4088
730679,24826,25843,4086
730703,24830,25896,4085
730728,24831,26007,4087
730751,24835,26087,4090
730775,24836,26126,4087
730799,24837,26128,4088
730823,24839,26122,4086
730847,24838,26123,4086
730871,24839,26257,4089
730895,24841,26572,4088
730919,24842,26830,4086
730943,24844,26924,4089
730967,24844,26863,4087
730991,24846,26680,4087
731015,24848,26444,4089
731039,24851,26173,4087
731063,24854,26006,4087
731087,24858,25942,4085
731111,24860,25973,4085
731135,24862,26108,4086
731159,24865,26180,4084
731183,24868,26344,4085
731207,24873,26493,4086
731230,24873,26611,4087
731255,24874,26584,4088
731278,24878,26446,4086
731303,24877,26254,4088
731327,24879,26064,4086
731351,24878,25924,4088
731375,24880,25818,4086
731398,24879,25711,4087
731423,24881,25669,4086
731446,24881,25551,4087
731471,24881,25312,4086
731495,24881,25161,4088
731519,24882,25277,4090
731543,24879,25648,4086
731566,24879,26030,4087
731591,24881,26332,4088
731614,24878,26452,4087
731639,24877,26383,4089
731662,24876,26149,4086
731686,24875,25942,4087
731711,24874,25778,4087
731734,24873,25623,4087
731759,24872,25546,4086
731782,24871,25540,4086
731807,24871,25613,4088
731830,24870,25745,4090
731854,24868,25870,4087
731879,24868,25938,4089
731902,24870,25952,4089
731927,24868,25909,4086
731950,24868,25856,4090
731975,24870,25788,4086
731998,24870,25708,4086
732022,24871,25640,4087
732046,24873,25587,4085
732070,24876,25579,4086
732095,24876,25576,4086
732118,24879,25611,4089
732143,24883,25838,4087
732166,24884,26172,4087
732190,24887,26497,4087
732214,24890,26627,4088
732238,24894,26569,4087
732263,24894,26417,4089
732286,24896,26164,4087
732310,24897,25961,4088
732334,24902,25801,4088
732358,24905,25677,4086
732382,24906,25604,4088
732406,24909,25620,4087
732430,24912,25707,4087
732454,24915,25788,4089
732478,24920,25861,4088
732502,24922,25934,4085
732526,24926,25928,4086
732550,24934,25857,4090
732574,24936,25828,4087
732598,24941,25776,4086
732622,24947,25743,4087
732645,24953,25690,4087
732670,24959,25668,4087
732694,24964,25646,4086
732718,24971,25652,4088
732742,24977,25736,4088
732765,24986,25924,4089
732790,24992,26244,4091
732813,25000,26524,4087
732838,25006,26664,4086
732862,25016,26612,4087
732886,25023,26404,4084
732910,25028,26167,4086
732933,25036,25951,4087
732958,25043,25808,4088
732981,25051,25702,4090
733006,25058,25703,4088
733029,25065,25726,4086
733054,25073,25763,4086
733078,25080,25832,4090
733101,25087,25888,4088
733126,25095,25925,4087
733149,25102,25932,4090
733174,25109,25905,4090
733197,25118,25836,4089
733222,25124,25783,4086
733246,25130,25714,4087
733269,25137,25708,4085
733294,25143,25650,4088
733317,25149,25655,4085
733342,25155,25687,4085
733365,25160,25713,4087
733389,25165,25802,4086
733413,25171,26021,4086
733437,25177,26299,4087
733462,25178,26532,4086
733485,25183,26571,4087
733510,25191,26475,4092
733533,25190,26345,4086
733557,25194,26154,4086
733581,25197,25951,4087
733605,25201,25813,4085
733630,25204,25717,4090
733653,25204,25694,4087
733678,25207,25696,4088
733701,25208,25702,4085
733725,25210,25825,4086
733749,25212,25888,4089
733773,25213,25928,4086
733797,25214,25896,4087
733821,25217,25861,4090
733846,25217,25810,4089
733869,25215,25793,4085
733893,25217,25742,4086
733917,25216,25705,4086
733941,25217,25681,4087
733965,25217,25635,4086
733989,25218,25674,4088
734014,25218,25668,4085
734037,25217,25718,4087
734061,25218,25760,4087
734085,25216,25949,4085
734109,25215,26232,4087
734133,25214,26504,4089
734157,25216,26554,4090
734180,25214,26462,4086
734205,25214,26281,4087
734229,25213,26071,4087
734253,25211,25902,4086
734277,25210,25770,4085
734301,25210,25687,4087
734325,25208,25663,4086
734348,25207,25718,4086
734373,25206,25786,4086
734397,25207,25871,4086
734421,25203,25907,4087
734445,25201,25943,4087
734469,25202,25905,4086
734493,25198,25888,4085
734516,25196,25828,4086
734541,25194,25794,4086
734564,25193,25780,4087
734589,25193,25758,4087
734613,25190,25699,4085
734636,25188,25710,4086
734661,25185,25705,4087
734684,25182,25710,4085
734709,25184,25690,4090
734732,25179,25724,4085
734757,25176,25880,4087
734781,25176,26150,4090
734804,25173,26452,4085
734829,25169,26549,4088
734852,25166,26506,4085
734877,25165,26354,4085
734900,25162,26126,4086
734925,25158,25968,4086
734948,25156,25835,4086
734972,25154,25744,4086
734997,25151,25682,4087
735020,25149,25696,4090
735045,25146,25787,4086
735068,25143,25909,4084
735093,25142,25966,4089
735116,25137,26020,4087
735140,25134,25998,4087
735165,25132,25899,4085
735188,25128,25841,4087
735213,25125,25774,4087
735236,25122,25752,4085
735261,25120,25732,4085
735284,25115,25738,4086
735308,25111,25736,4088
735332,25109,25757,4086
735356,25106,25880,4086
735381,25101,26132,4086
735404,25099,26358,4086
735429,25098,26482,4086
735452,25092,26460,4086
735476,25090,26294,4085
735500,25086,26120,4088
735524,25083,25942,4088
735549,25080,25795,4090
735572,25077,25684,4086
735596,25073,25645,4086
735620,25070,25681,4089
735644,25069,25782,4085
735668,25066,25858,4087
735692,25061,25943,4086
735716,25057,25967,4082
735740,25056,25945,4088
735764,25052,25924,4086
735788,25049,25889,4085
735812,25045,25807,4085
735836,25042,25775,4088
735860,25039,25736,4088
735884,25035,25720,4085
735908,25032,25691,4085
735931,25029,25744,4084
735956,25026,25873,4088
735980,25023,26132,4088
736004,25019,26431,4086
736028,25017,26562,4085
736051,25016,26519,4089
736076,25012,26341,4087
736099,25009,26161,4086
736124,25006,25975,4085
736148,25002,25848,4088
736172,25000,25765,4087
736196,24998,25702,4087
736219,24995,25738,4085
736244,24992,25818,4084
736267,24992,25882,4085
736292,24989,25920,4087
736315,24987,25960,4087
736340,24984,25915,4087
736364,24982,25912,4089
736387,24982,25855,4087
736412,24977,25805,4086
736435,24976,25759,4086
736460,24973,25715,4085
736483,24972,25702,4085
736507,24971,25736,4086
736532,24969,25765,4086
736555,24967,25737,4086
736580,24965,25753,4087
736603,24965,25808,4087
736628,24967,26040,4087
736651,24963,26341,4087
736675,24963,26545,4086
736699,24965,26574,4088
736723,24962,26467,4085
736748,24963,26278,4087
736771,24962,26066,4087
736796,24964,25937,4086
736819,24965,25851,4087
736843,24964,25779,4086
736867,24964,25741,4088
736891,24966,25758,4087
736916,24965,25788,4086
736939,24968,25860,4088
736963,24970,25917,4086
736987,24971,25937,4088
737011,24975,25942,4089
737035,24975,25934,4085
737059,24976,25882,4086
737083,24976,25839,4086
737107,24978,25782,4086
737131,24980,25749,4087
737155,24983,25728,4087
737179,24984,25754,4085
737203,24985,25753,4087
737227,24986,25757,4088
737251,24988,25755,4087
737275,24989,25813,4086
737299,24989,25965,4088
737323,24991,26208,4088
737347,24994,26462,4088
737371,24994,26572,4087
737395,24995,26497,4086
737419,24996,26339,4084
737443,24999,26128,4084
737466,24999,25952,4086
737491,25001,25875,4085
737515,25001,25816,4086
737539,25003,25782,4088
737563,25004,25745,4086
737587,25007,25770,4086
737611,25006,25826,4086
737634,25007,25872,4086
737659,25008,25912,4091
737683,25007,25945,4086
737707,25008,25933,4085
737731,25007,25887,4087
737755,25008,25824,4086
737779,25010,25777,4087
737802,25008,25776,4086
737827,25008,25764,4086
737850,25007,25753,4086
737875,25007,25749,4087
737899,25009,25738,4089
737922,25007,25805,4085
737947,25006,25989,4087
737970,25009,26256,4090
737995,25006,26480,4086
738018,25005,26509,4087
738043,25004,26406,4088
738067,25004,26237,4087
738090,25002,26062,4088
738115,25002,25930,4086
738138,25001,25838,4086
738163,25000,25766,4086
738186,25000,25758,4086
738211,24999,25779,4089
738234,24998,25833,4085
738258,24996,25888,4085
738283,24995,25876,4089
738306,24996,25887,4088
738331,24993,25889,4086
738354,24993,25850,4085
738379,24992,25814,4087
738402,24990,25798,4085
738426,24988,25779,4085
738451,24987,25766,4088
738474,24986,25721,4085
738499,24984,25759,4088
738522,24985,25769,4086
738546,24984,25776,4085
738570,24981,25756,4088
738594,24980,25801,4085
738618,24979,25961,4089
738642,24976,26218,4086
738667,24975,26434,4086
738690,24972,26484,4086
738714,24969,26400,4086
738738,24969,26196,4086
738762,24967,26026,4084
738786,24966,25898,4085
738810,24963,25826,4086
738835,24964,25772,4086
738858,24963,25790,4087
738882,24959,25801,4085
738906,24957,25864,4084
738930,24958,25898,4088
738954,24957,25936,4086
738978,24953,25954,4087
739001,24953,25912,4087
739026,24950,25884,4088
739050,24949,25792,4086
739074,24948,25746,4084
739098,24947,25746,4086
739122,24945,25755,4086
739146,24943,25748,4090
739169,24943,25767,4088
739194,24940,25789,4086
739218,24939,25883,4087
739242,24939,26071,4090
739266,24935,26289,4089
739290,24935,26423,4088
739314,24932,26379,4087
739337,24931,26248,4085
739362,24929,26039,4086
739385,24928,25954,4086
739410,24927,25856,4086
739434,24926,25792,4082
739458,24922,25783,4085
739482,24923,25785,4087
739505,24920,25795,4085
739530,24918,25869,4083
739553,24917,25931,4088
739578,24918,25910,4087
739602,24914,25914,4086
739625,24913,25866,4087
739650,24912,25845,4087
739673,24908,25842,4086
739698,24909,25785,4085
739721,24906,25777,4085
739746,24904,25727,4084
739769,24902,25730,4085
739793,24902,25814,4087
739818,24902,26046,4088
739841,24899,26288,4087
739866,24897,26461,4087
739889,24898,26430,4088
739914,24894,26363,4086
739937,24892,26195,4086
739961,24892,26065,4085
739986,24891,25937,4086
740009,24891,25845,4086
740034,24888,25798,4086
740057,24888,25769,4087
740082,24886,25787,4085
740105,24885,25832,4085
740129,24883,25876,4088
740153,24883,25947,4085
740177,24881,25936,4086
740202,24882,25881,4086
740225,24880,25851,4087
740249,24878,25848,4084
740273,24876,25805,4086
740297,24875,25743,4086
740321,24874,25732,4087
740345,24873,25744,4087
740370,24871,25758,4085
740393,24871,25813,4086
740417,24870,26040,4085
740441,24872,26330,4085
740465,24869,26515,4086
740489,24869,26515,4085
740513,24868,26418,4089
740537,24869,26238,4087
740561,24868,26077,4086
740585,24868,25906,4086
740609,24867,25795,4087
740633,24868,25743,4084
740657,24867,25721,4085
740681,24866,25755,4086
740704,24867,25776,4086
740729,24867,25879,4087
740752,24870,25925,4087
740777,24872,25937,4085
740801,24870,25913,4084
740825,24870,25852,4085
740849,24873,25800,4089
740872,24872,25794,4087
740897,24873,25773,4087
740920,24873,25738,4086
740945,24876,25719,4086
740969,24877,25752,4087
740993,24877,25764,4087
741017,24878,25747,4086
741040,24881,25880,4085
741065,24881,26142,4085
741088,24881,26410,4087
741113,24883,26521,4086
741136,24884,26483,4086
741161,24888,26313,4087
741185,24888,26106,4085
741208,24888,25966,4086
741233,24889,25825,4087
741256,24890,25758,4086
741281,24892,25702,4089
741304,24894,25682,4084
741328,24897,25737,4087
741353,24898,25805,4087
741376,24901,25905,4084
741401,24905,25956,4087
741424,24908,25918,4085
741449,24910,25895,4084
741472,24913,25841,4088
741496,24918,25821,4087
741520,24919,25803,4085
741544,24921,25743,4085
741569,24925,25730,4088
741592,24928,25755,4085
741617,24930,25798,4086
741640,24934,25958,4086
741664,24936,26188,4084
741688,24939,26352,4087
741712,24941,26397,4088
741737,24947,26334,4084
741760,24947,26193,4085
741785,24949,26068,4087
741808,24953,25915,4089
741832,24953,25826,4086
741856,24955,25719,4084
741880,24956,25652,4086
741904,24958,25640,4084
741928,24960,25715,4087
741953,24962,25839,4083
741976,24962,25921,4085
742000,24964,25977,4085
742024,24965,25978,4085
742048,24967,25938,4088
742072,24968,25906,4086
742096,24969,25815,4087
742121,24972,25748,4089
742144,24971,25737,4086
742168,24971,25811,4086
742192,24972,26017,4084
742216,24973,26288,4086
742240,24974,26453,4084
742264,24974,26437,4085
742287,24973,26341,4084
742312,24974,26175,4086
742336,24974,26002,4086
742360,24975,25856,4087
742384,24974,25738,4086
742408,24974,25701,4087
742432,24973,25674,4087
742455,24975,25744,4088
742480,24974,25789,4085
742504,24974,25846,4086
742528,24974,25911,4086
742552,24974,25929,4086
742576,24974,25905,4085
742600,24975,25853,4085
742623,24974,25808,4084
742648,24974,25766,4085
742671,24975,25705,4085
742696,24976,25677,4086
742720,24974,25736,4088
742744,24974,25877,4086
742768,24976,26170,4087
742791,24975,26414,4084
742816,24976,26440,4087
742839,24976,26362,4084
742864,24977,26193,4085
742888,24981,26035,4085
742911,24982,25934,4084
742936,24983,25832,4085
742959,24986,25705,4087
742984,24990,25672,4087
743007,24994,25695,4090
743032,24995,25761,4085
743055,24999,25833,4084
743079,25005,25892,4087
743104,25007,25924,4085
743127,25011,25874,4087
743152,25016,25845,4087
743175,25022,25821,4086
743199,25028,25728,4086
743223,25032,25741,4087
743247,25037,25715,4085
743272,25043,25715,4084
743295,25049,25722,4086
